"","C","H","O","N","C13","S","P","Na","El_comp","Class","NeutralMass","Error_ppm","Candidates","MolForm","AI","AI_Mod","DBE","DBE_O","DBE_AI","GFE","kmass.CH2","kdefect.CH2","NOSC","OtoC_ratio","HtoC_ratio","NtoC_ratio","PtoC_ratio","NtoP_ratio","bs1_class","bs2_class","bs3_class"
"412.15328629911",0,0,0,0,0,0,0,0,"","None",413.16056276599,0,2,NA,NA,NA,NA,NA,NA,NA,411.693072257622,0.306927742378036,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412.153555954371",0,0,0,0,0,0,0,0,"","None",413.160832421251,0,3,NA,NA,NA,NA,NA,NA,NA,411.693341611783,0.306658388216533,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412.19770872721",20,31,8,1,0,0,0,0,"CHON","Protein",413.20498519409,-0.0440870540050836,2,"C20H31NO8",0,0.0666666666666667,6,-2,-3,77.4,411.737445083242,0.262554916758063,-0.6,0.4,1.55,0.05,0,NA,"Protein","Protein","Other"
"412.738748000951",0,0,0,0,0,0,0,0,"","None",413.746024467831,0,0,NA,NA,NA,NA,NA,NA,NA,412.277880227696,0.722119772303586,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412.915724070798",0,0,0,0,0,0,0,0,"","None",413.923000537678,0,1,NA,NA,NA,NA,NA,NA,NA,412.454658684483,0.545341315517192,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413.015042916024",19,10,11,0,0,0,0,0,"CHO","ConHC",414.022319382904,-0.019851113229035,4,"C19H10O11",0.5,0.703703703703704,15,4,4,42.3,412.553866629399,0.44613337060099,0.631578947368421,0.578947368421053,0.526315789473684,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"413.018402277305",16,14,11,0,0,1,0,0,"CHOS","Tannin",414.025678744185,0.00782153287541941,3,"C16H14O11S",0,0.368421052631579,10,-1,-2,42.4875,412.557222239587,0.442777760412866,0.625,0.6875,0.875,0,0,NA,"Tannin","Tannin","Other"
"413.025746854425",20,15,6,0,0,1,1,0,"CHOSP","ConHC",414.033023321305,-0.791983214949786,3,"C20H15O6SP",0.5,0.6,14,8,6,68.85,412.564558615687,0.435441384313265,-0.3,0.3,0.75,0,0.05,0,"Cond Hydrocarbon","Cond Hydrocarbon","Phytochemical"
"413.028102556156",16,15,11,0,0,0,1,0,"CHOP","Tannin",414.035379023036,-0.437615829598865,6,"C16H15O11P",0,0.368421052631579,10,-1,-2,56.7375,412.56691168702,0.433088312979862,0.125,0.6875,0.9375,0,0.0625,0,"Tannin","Tannin","Phytochemical"
"413.03615475319",16,14,13,0,0,0,0,0,"CHO","Tannin",414.04343122007,0.0225015763290416,4,"C16H14O13",0,0.368421052631579,10,-3,-3,38.925,412.574954892899,0.425045107101027,0.75,0.8125,0.875,0,0,NA,"Tannin","Tannin","Other"
"413.051350494364",20,14,10,0,0,0,0,0,"CHO","ConHC",414.058626961244,0.168355762785641,2,"C20H14O10",0.4,0.6,14,4,4,51.75,412.590133666373,0.409866333627349,0.3,0.5,0.7,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"413.054672583439",17,18,10,0,0,1,0,0,"CHOS","Lignin",414.061949050319,0.286040485994366,4,"C17H18O10S",0,0.272727272727273,9,-1,-2,53.5941176470588,412.593452045973,0.406547954026678,0.235294117647059,0.588235294117647,1.05882352941176,0,0,NA,"Lignin","Lignin","Other"
"413.072451511666",17,18,12,0,0,0,0,0,"CHO","Tannin",414.079727978546,0.236825054681459,4,"C17H18O12",0,0.272727272727273,9,-3,-3,50.2411764705882,412.61121112209,0.388788877909803,0.352941176470588,0.705882352941177,1.05882352941176,0,0,NA,"Tannin","Tannin","Other"
"413.08219278782",0,0,0,0,0,0,0,0,"","None",414.0894692547,0,1,NA,NA,NA,NA,NA,NA,NA,412.620941521048,0.37905847895172,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413.087796936184",21,18,9,0,0,0,0,0,"CHO","Lignin",414.095073403064,0.0211874920322626,2,"C21H18O9",0.333333333333333,0.515151515151515,13,4,4,60.3,412.62653941177,0.373460588229875,0,0.428571428571429,0.857142857142857,0,0,NA,"Lignin","Lignin","Other"
"413.09104382896",18,22,9,0,0,1,0,0,"CHOS","Lignin",414.09832029584,0.320453508515376,4,"C18H22O9S",0,0.2,8,-1,-2,63.4666666666667,412.629782679037,0.370217320963377,-0.111111111111111,0.5,1.22222222222222,0,0,NA,"Lignin","Lignin","Other"
"413.100886188148",18,23,9,0,0,0,1,0,"CHOP","Lignin",414.108162655028,-0.468012575848404,3,"C18H23O9P",0,0.2,8,-1,-2,76.1333333333333,412.639614048158,0.360385951841522,-0.555555555555555,0.5,1.27777777777778,0,0.0555555555555556,0,"Lignin","Lignin","Phytochemical"
"413.108944703358",18,22,11,0,0,0,0,0,"CHO","Lignin",414.116221170238,-0.0232324581081582,4,"C18H22O11",0,0.2,8,-3,-3,60.3,412.647663565158,0.352336434841618,0,0.611111111111111,1.22222222222222,0,0,NA,"Lignin","Lignin","Other"
"413.111918882349",15,26,11,0,0,1,0,0,"CHOS","Carb",414.119195349229,0.934558155384912,4,"C15H26O11S",0,0,3,-8,-9,64.1,412.650634423155,0.349365576845457,-0.133333333333334,0.733333333333333,1.73333333333333,0,0,NA,"Carbohydrate","Carbohydrate","Other"
"413.112193441088",15,26,11,0,0,1,0,0,"CHOS","Carb",414.119469907968,0.271563498274358,4,"C15H26O11S",0,0,3,-8,-9,64.1,412.650908675319,0.34909132468124,-0.133333333333334,0.733333333333333,1.73333333333333,0,0,NA,"Carbohydrate","Carbohydrate","Other"
"413.124216909675",22,22,8,0,0,0,0,0,"CHO","Lignin",414.131493376555,-0.0620420212279426,3,"C22H22O8",0.285714285714286,0.444444444444444,12,4,4,68.0727272727273,412.662918718393,0.337081281606629,-0.272727272727272,0.363636363636364,1,0,0,NA,"Lignin","Lignin","Other"
"413.127430652103",19,26,8,0,0,1,0,0,"CHOS","Lignin",414.134707118983,0.317245609232936,3,"C19H26O8S",0,0.142857142857143,7,-1,-2,72.3,412.666128872328,0.333871127672182,-0.421052631578948,0.421052631578947,1.36842105263158,0,0,NA,"Lignin","Lignin","Other"
"413.127704600241",19,26,8,0,0,1,0,0,"CHOS","Lignin",414.134981067121,-0.344249406062701,3,"C19H26O8S",0,0.142857142857143,7,-1,-2,72.3,412.666402514573,0.333597485427106,-0.421052631578948,0.421052631578947,1.36842105263158,0,0,NA,"Lignin","Lignin","Other"
"413.133238267835",14,27,10,2,0,0,1,0,"CHONP","Carb",414.140514734715,-0.442184737201217,2,"C14H27N2O10P",0,0,3,-7,-10,72.5142857142857,412.671930003224,0.328069996775753,-0.428571428571429,0.714285714285714,1.92857142857143,0.142857142857143,0.0714285714285714,2,"Carbohydrate","Carbohydrate","Amino Sugar"
"413.133940374245",15,31,5,2,0,2,1,0,"CHONSP","Protein",414.141216841125,-0.0406506869008662,2,"C15H31N2O5S2P",0,0,2,-3,-8,90.7,412.672631325656,0.327368674344029,-1.06666666666667,0.333333333333333,2.06666666666667,0.133333333333333,0.0666666666666667,2,"Other","Protein","Protein"
"413.137278075594",19,27,8,0,0,0,1,0,"CHOP","Lignin",414.144554542474,-0.483379466824769,3,"C19H27O8P",0,0.142857142857143,7,-1,-2,84.3,412.675965300098,0.324034699902199,-0.842105263157895,0.421052631578947,1.42105263157895,0,0.0526315789473684,0,"Lignin","Lignin","Lipid"
"413.145282889198",19,26,10,0,0,0,0,0,"CHO","Lignin",414.152559356078,0.0910281046700071,3,"C19H26O10",0,0.142857142857143,7,-3,-3,69.3,412.683961175455,0.316038824544592,-0.315789473684211,0.526315789473684,1.36842105263158,0,0,NA,"Lignin","Lignin","Other"
"413.154985364914",0,0,0,0,0,0,0,0,"","None",414.162261831794,0,0,NA,NA,NA,NA,NA,NA,NA,412.6936528173,0.306347182699653,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413.160534328587",23,26,7,0,0,0,0,0,"CHO","Lignin",414.167810795467,0.102359072117629,2,"C23H26O7",0.25,0.384615384615385,11,4,4,75.1695652173913,412.699195584951,0.300804415049072,-0.521739130434782,0.304347826086957,1.1304347826087,0,0,NA,"Lignin","Lignin","Other"
"413.160818252298",0,0,0,0,0,0,0,0,"","None",414.168094719178,0,2,NA,NA,NA,NA,NA,NA,NA,412.69947919163,0.300520808369811,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413.163792505213",20,30,7,0,0,1,0,0,"CHOS","Protein",414.171068972093,0.374327466650753,2,"C20H30O7S",0,0.0967741935483871,6,-1,-2,80.25,412.702450123468,0.297549876532173,-0.7,0.35,1.5,0,0,NA,"Protein","Protein","Other"
"413.164522266183",0,0,0,0,0,0,0,0,"","None",414.171798733063,0,1,NA,NA,NA,NA,NA,NA,NA,412.70317906958,0.296820930419813,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413.181620819155",20,30,9,0,0,0,0,0,"CHO","Protein",414.188897286035,0.205886410224889,2,"C20H30O9",0,0.0967741935483871,6,-3,-3,77.4,412.720258530155,0.279741469844794,-0.6,0.45,1.5,0,0,NA,"Protein","Protein","Other"
"413.191269099816",31,26,1,0,0,0,0,0,"CHO","UnsatHC",414.198545566696,-0.43483976018259,2,"C31H26O",0.6,0.60655737704918,19,18,18,82.3645161290323,412.72989603746,0.27010396254019,-0.774193548387097,0.032258064516129,0.838709677419355,0,0,NA,"Other","Unsat Hydrocarbon","Other"
"413.191528687235",0,0,0,0,0,0,0,0,"","None",414.198805154115,0,2,NA,NA,NA,NA,NA,NA,NA,412.730155335021,0.269844664978791,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413.196870338046",24,30,6,0,0,0,0,0,"CHO","Lignin",414.204146804926,0.221848754209534,1,"C24H30O6",0.222222222222222,0.333333333333333,10,4,4,81.675,412.735491021297,0.26450897870285,-0.75,0.25,1.25,0,0,NA,"Other","Lignin","Other"
"413.200117950283",21,34,6,0,0,1,0,0,"CHOS","Lipid",414.207394417163,0.519297435069479,2,"C21H34O6S",0,0.0588235294117647,5,-1,-2,87.4428571428572,412.738735007221,0.261264992778649,-0.952380952380953,0.285714285714286,1.61904761904762,0,0,NA,"Lipid","Lipid","Other"
"413.201536751409",22,30,2,4,0,1,0,0,"CHONS","UnsatHC",414.208813218289,0.322783355760016,3,"C22H30N4O2S",0.2,0.25,10,8,3,75.8454545454546,412.740152224101,0.25984777589872,-0.545454545454546,0.0909090909090909,1.36363636363636,0.181818181818182,0,NA,"Unsat Hydrocarbon","Unsat Hydrocarbon","Other"
"413.20269033653",17,34,11,0,0,0,0,0,"CHO","AminoSugar",414.20996680341,0.350380487802375,2,"C17H34O11",0,0,1,-10,-10,80.4176470588235,412.741304521119,0.258695478881123,-0.705882352941177,0.647058823529412,2,0,0,NA,"Other","Amino Sugar","Other"
"413.210013507784",21,35,6,0,0,0,1,0,"CHOP","Lipid",414.217289974664,-0.397396651100899,2,"C21H35O6P",0,0.0588235294117647,5,-1,-2,98.3,412.748619515254,0.251380484745539,-1.33333333333333,0.285714285714286,1.66666666666667,0,0.0476190476190476,0,"Lipid","Lipid","Lipid"
"413.210280408595",0,0,0,0,0,0,0,0,"","None",414.217556875475,0,1,NA,NA,NA,NA,NA,NA,NA,412.748886118042,0.251113881958418,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413.218071782803",21,34,8,0,0,0,0,0,"CHO","Protein",414.225348249683,0.0478447714190352,2,"C21H34O8",0,0.0588235294117647,5,-3,-3,84.7285714285714,412.756668792332,0.243331207668462,-0.857142857142857,0.380952380952381,1.61904761904762,0,0,NA,"Protein","Protein","Other"
"413.218346445878",0,0,0,0,0,0,0,0,"","None",414.225622912758,0,1,NA,NA,NA,NA,NA,NA,NA,412.756943148715,0.243056851284678,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413.221435442054",18,38,8,0,0,1,0,0,"CHOS","Protein",414.228711908934,0.0651274657952221,2,"C18H38O8S",0,0,0,-8,-9,91.9666666666667,412.760028695691,0.239971304309449,-1.11111111111111,0.444444444444444,2.11111111111111,0,0,NA,"Other","Protein","Other"
"413.254485942565",22,38,7,0,0,0,0,0,"CHO","Protein",414.261762409445,-0.0213269624450578,1,"C22H38O7",0,0.027027027027027,4,-3,-3,91.3909090909091,412.793042291717,0.206957708282573,-1.09090909090909,0.318181818181818,1.72727272727273,0,0,NA,"Protein","Protein","Other"
"413.915223815883",0,0,0,0,0,0,0,0,"","None",414.922500282763,0,1,NA,NA,NA,NA,NA,NA,NA,413.453042379223,0.546957620776652,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414.050065855772",16,17,10,1,0,1,0,0,"CHONS","Lignin",415.057342322652,-0.0623064557149029,4,"C16H17NO10S",0,0.222222222222222,9,-1,-3,46.05,413.587733853286,0.412266146713989,0.5,0.625,1.0625,0.0625,0,NA,"Lignin","Lignin","Other"
"414.059777499264",0,0,0,0,0,0,0,0,"","None",415.067053966144,0,2,NA,NA,NA,NA,NA,NA,NA,413.59743465267,0.402565347329926,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414.067871722232",16,17,12,1,0,0,0,0,"CHON","Tannin",415.075148189112,-0.176288588163328,3,"C16H17NO12",0,0.222222222222222,9,-3,-4,42.4875,413.605519837556,0.394480162443585,0.625,0.75,1.0625,0.0625,0,NA,"Tannin","Tannin","Other"
"414.083139390093",20,17,9,1,0,0,0,0,"CHON","Lignin",415.090415856973,-0.2040692102768,2,"C20H17NO9",0.3,0.517241379310345,13,4,3,54.6,413.620770457403,0.379229542596931,0.2,0.45,0.85,0.05,0,NA,"Lignin","Lignin","Other"
"414.083434102287",20,17,9,1,0,0,0,0,"CHON","Lignin",415.090710569167,-0.914063739844293,3,"C20H17NO9",0.3,0.517241379310345,13,4,3,54.6,413.621064840519,0.378935159481159,0.2,0.45,0.85,0.05,0,NA,"Lignin","Lignin","Other"
"414.096107373676",17,22,9,1,0,0,1,0,"CHONP","Lignin",415.103383840556,-0.399949174855818,3,"C17H22NO9P",0,0.142857142857143,8,-1,-3,70.3588235294118,413.63372396082,0.366276039180264,-0.352941176470588,0.529411764705882,1.29411764705882,0.0588235294117647,0.0588235294117647,1,"Lignin","Lignin","Phytochemical"
"414.096405907845",0,0,0,0,0,0,0,0,"","None",415.103682374725,0,3,NA,NA,NA,NA,NA,NA,NA,413.634022161643,0.365977838357139,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414.11942729787",21,21,8,1,0,0,0,0,"CHON","Lignin",415.12670376475,0.0310540118309515,2,"C21H21NO8",0.25,0.4375,12,4,3,63.0142857142857,413.657017845778,0.342982154221886,-0.0952380952380949,0.380952380952381,1,0.0476190476190476,0,NA,"Lignin","Lignin","Other"
"414.121844963789",0,0,0,0,0,0,0,0,"","None",415.129121430669,0,1,NA,NA,NA,NA,NA,NA,NA,413.65943281211,0.340567187890258,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414.132405909582",18,26,8,1,0,0,1,0,"CHONP","Lignin",415.139682376462,-0.190417503128162,2,"C18H26NO8P",0,0.0833333333333333,7,-1,-3,79.3,413.669981965456,0.330018034543684,-0.666666666666667,0.444444444444444,1.44444444444444,0.0555555555555556,0.0555555555555556,1,"Lignin","Lignin","Lipid"
"414.132695461017",0,0,0,0,0,0,0,0,"","None",415.139971927897,0,3,NA,NA,NA,NA,NA,NA,NA,413.670271193576,0.329728806424384,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414.158310305472",0,0,0,0,0,0,0,0,"","None",415.165586772352,0,1,NA,NA,NA,NA,NA,NA,NA,413.695857436266,0.304142563733535,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414.168829850429",19,30,7,1,0,0,1,0,"CHONP","Protein",415.176106317309,-0.28297488081411,2,"C19H30NO7P",0,0.037037037037037,6,-1,-3,87.3,413.706365235006,0.293634764994408,-0.947368421052632,0.368421052631579,1.57894736842105,0.0526315789473684,0.0526315789473684,1,"Protein","Protein","Lipid"
"414.176955963907",19,29,9,1,0,0,0,0,"CHON","Protein",415.184232430787,-0.00215756568386659,2,"C19H29NO9",0,0.037037037037037,6,-3,-4,72.3,413.714482274793,0.285517725207342,-0.421052631578948,0.473684210526316,1.52631578947368,0.0526315789473684,0,NA,"Protein","Protein","Other"
"414.185335604361",0,0,0,0,0,0,0,0,"","None",415.192612071241,0,2,NA,NA,NA,NA,NA,NA,NA,413.722852558465,0.277147441534737,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414.904662376744",0,0,0,0,0,0,0,0,"","None",415.911938843624,0,2,NA,NA,NA,NA,NA,NA,NA,414.441376124148,0.558623875851936,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414.912534163067",0,0,0,0,0,0,0,0,"","None",415.919810629947,0,1,NA,NA,NA,NA,NA,NA,NA,414.449239120764,0.550760879235895,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414.99415332102",18,8,12,0,0,0,0,0,"CHO","ConHC",416.0014297879,0.35080192046905,2,"C18H8O12",0.5,0.75,15,3,3,34.9666666666667,414.530767142036,0.469232857963789,0.888888888888889,0.666666666666667,0.444444444444444,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"415.012824824295",19,12,9,0,0,1,0,0,"CHOS","ConHC",416.020101291175,0.243697179964005,4,"C19H12O9S",0.444444444444444,0.62962962962963,14,5,4,48.3,414.549417796544,0.450582203456122,0.421052631578947,0.473684210526316,0.631578947368421,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"415.015352029542",15,12,14,0,0,0,0,0,"CHO","Tannin",416.022628496422,0.184120219727547,3,"C15H12O14",0,0.375,10,-4,-4,29.9,414.551942179891,0.448057820109113,1.06666666666667,0.933333333333333,0.8,0,0,NA,"Tannin","Tannin","Other"
"415.030673732846",19,12,11,0,0,0,0,0,"CHO","ConHC",416.037950199726,0.0265085762789406,3,"C19H12O11",0.375,0.62962962962963,14,3,3,45.3,414.567246774844,0.432753225155864,0.526315789473684,0.578947368421053,0.631578947368421,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"415.030974323473",19,12,11,0,0,0,0,0,"CHO","ConHC",416.038250790353,-0.695998632138324,4,"C19H12O11",0.375,0.62962962962963,14,3,3,45.3,414.567547029829,0.432452970171084,0.526315789473684,0.578947368421053,0.631578947368421,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"415.03405929376",16,16,11,0,0,1,0,0,"CHOS","Tannin",416.04133576064,-0.00892685262657094,4,"C16H16O11S",0,0.263157894736842,9,-2,-3,46.05,414.570628555411,0.429371444589492,0.5,0.6875,1,0,0,NA,"Tannin","Tannin","Other"
"415.041374971486",20,17,6,0,0,1,1,0,"CHOSP","Lignin",416.048651438366,-0.735394923131673,3,"C20H17O6SP",0.416666666666667,0.533333333333333,13,7,5,71.7,414.577936064385,0.422063935614574,-0.4,0.3,0.85,0,0.05,0,"Lignin","Lignin","Phytochemical"
"415.04380020847",0,0,0,0,0,0,0,0,"","None",416.05107667535,0,4,NA,NA,NA,NA,NA,NA,NA,414.580358593328,0.419641406671872,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415.051875795086",16,16,13,0,0,0,0,0,"CHO","Tannin",416.059152261966,-0.148202644101561,4,"C16H16O13",0,0.263157894736842,9,-4,-4,42.4875,414.588425162672,0.411574837327976,0.625,0.8125,1,0,0,NA,"Tannin","Tannin","Other"
"415.061498296642",0,0,0,0,0,0,0,0,"","None",416.068774763522,0,3,NA,NA,NA,NA,NA,NA,NA,414.598036919657,0.401963080343194,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415.067174536944",20,16,10,0,0,0,0,0,"CHO","Lignin",416.074451003824,-0.250602323593563,4,"C20H16O10",0.3,0.533333333333333,13,3,3,54.6,414.603706821818,0.39629317818185,0.2,0.5,0.8,0,0,NA,"Cond Hydrocarbon","Lignin","Other"
"415.070410309516",17,20,10,0,0,1,0,0,"CHOS","Lignin",416.077686776396,0.0739684085385984,4,"C17H20O10S",0,0.181818181818182,8,-2,-3,56.9470588235294,414.606938981298,0.39306101870244,0.117647058823529,0.588235294117647,1.17647058823529,0,0,NA,"Lignin","Lignin","Other"
"415.070710130667",0,0,0,0,0,0,0,0,"","None",416.077986597547,0,2,NA,NA,NA,NA,NA,NA,NA,414.607238467666,0.392761532334362,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415.080167307328",0,0,0,0,0,0,0,0,"","None",416.087443774208,0,2,NA,NA,NA,NA,NA,NA,NA,414.616685084359,0.383314915641336,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415.088199836231",17,20,12,0,0,0,0,0,"CHO","Tannin",416.095476303111,-0.000470831329388551,4,"C17H20O12",0,0.181818181818182,8,-4,-4,53.5941176470588,414.624708644068,0.375291355931836,0.235294117647059,0.705882352941177,1.17647058823529,0,0,NA,"Tannin","Tannin","Other"
"415.0909618112",27,16,1,2,0,1,0,0,"CHONS","ConHC",416.09823827808,0.229652546071717,4,"C27H16N2OS",0.739130434782609,0.74468085106383,21,20,17,66.6333333333333,414.627467534991,0.372532465008817,-0.222222222222222,0.037037037037037,0.592592592592593,0.0740740740740741,0,NA,"Other","Cond Hydrocarbon","Other"
"415.091283208439",14,24,12,0,0,1,0,0,"CHOS","Carb",416.098559675319,0.690341925961372,3,"C14H24O12S",0,0,3,-9,-10,56.2285714285714,414.627788573355,0.37221142664481,0.142857142857143,0.857142857142857,1.71428571428571,0,0,NA,"Carbohydrate","Carbohydrate","Carbohydrate"
"415.097895492458",0,0,0,0,0,0,0,0,"","None",416.105171959338,0,2,NA,NA,NA,NA,NA,NA,NA,414.634393474039,0.365606525961198,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415.103461374395",21,20,9,0,0,0,0,0,"CHO","Lignin",416.110737841275,-0.0134588569379394,2,"C21H20O9",0.25,0.454545454545455,12,3,3,63.0142857142857,414.639953141062,0.360046858937721,-0.0952380952380949,0.428571428571429,0.952380952380952,0,0,NA,"Lignin","Lignin","Other"
"415.106692998788",18,24,9,0,0,1,0,0,"CHOS","Lignin",416.113969465668,0.321050582024912,4,"C18H24O9S",0,0.12,7,-2,-3,66.6333333333333,414.643181156995,0.356818843005385,-0.222222222222222,0.5,1.33333333333333,0,0,NA,"Lignin","Lignin","Other"
"415.116488224793",18,25,9,0,0,0,1,0,"CHOP","Lignin",416.123764691673,-0.350329121389459,2,"C18H25O9P",0,0.12,7,-2,-3,79.3,414.652965445563,0.347034554437244,-0.666666666666667,0.5,1.38888888888889,0,0.0555555555555556,0,"Lignin","Lignin","Lipid"
"415.124546659727",18,24,11,0,0,0,0,0,"CHO","Lignin",416.131823126607,0.0924872632179279,4,"C18H24O11",0,0.12,7,-4,-4,63.4666666666667,414.661014882376,0.338985117623679,-0.111111111111111,0.611111111111111,1.33333333333333,0,0,NA,"Lignin","Lignin","Other"
"415.127476877761",17,25,8,2,0,0,1,0,"CHONP","Lignin",416.134753344641,0.237795708606283,4,"C17H25N2O8P",0,0,7,-1,-4,73.7117647058824,414.663941828503,0.336058171497314,-0.470588235294118,0.470588235294118,1.47058823529412,0.117647058823529,0.0588235294117647,2,"Protein","Lignin","Lipid"
"415.127810814296",15,28,11,0,0,1,0,0,"CHOS","Carb",416.135087281176,0.348806741924231,4,"C15H28O11S",0,0,2,-9,-10,67.9,414.664275392161,0.335724607838813,-0.266666666666667,0.733333333333333,1.86666666666667,0,0,NA,"Carbohydrate","Carbohydrate","Other"
"415.130256568932",0,0,0,0,0,0,0,0,"","None",416.137533035812,0,3,NA,NA,NA,NA,NA,NA,NA,414.666718415846,0.333281584154292,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415.134283206554",0,0,0,0,0,0,0,0,"","None",416.141559673434,0,2,NA,NA,NA,NA,NA,NA,NA,414.670740557288,0.329259442711816,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415.143064291105",19,28,8,0,0,1,0,0,"CHOS","Lignin",416.150340757985,0.355178405815441,3,"C19H28O8S",0,0.0714285714285714,6,-2,-3,75.3,414.679511836802,0.320488163198263,-0.526315789473684,0.421052631578947,1.47368421052632,0,0,NA,"Protein","Lignin","Other"
"415.14336727048",19,28,8,0,0,1,0,0,"CHOS","Lignin",416.15064373736,-0.372874012684474,3,"C19H28O8S",0,0.0714285714285714,6,-2,-3,75.3,414.679814477867,0.320185522132817,-0.526315789473684,0.421052631578947,1.47368421052632,0,0,NA,"Protein","Lignin","Other"
"415.152943175481",0,0,0,0,0,0,0,0,"","None",416.160219642361,0,2,NA,NA,NA,NA,NA,NA,NA,414.689379690327,0.3106203096728,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415.160992269763",19,28,10,0,0,0,0,0,"CHO","Lignin",416.168268736643,-0.0519425558115815,3,"C19H28O10",0,0.0714285714285714,6,-4,-4,72.3,414.697419796919,0.302580203081391,-0.421052631578948,0.526315789473684,1.47368421052632,0,0,NA,"Protein","Lignin","Other"
"415.17075927077",0,0,0,0,0,0,0,0,"","None",416.17803573765,0,1,NA,NA,NA,NA,NA,NA,NA,414.707175892005,0.292824107994988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415.171039179012",0,0,0,0,0,0,0,0,"","None",416.178315645892,0,4,NA,NA,NA,NA,NA,NA,NA,414.707455487699,0.292544512301049,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415.176318488191",23,28,7,0,0,0,0,0,"CHO","Lignin",416.183594955071,-0.220339225470796,2,"C23H28O7",0.1875,0.333333333333333,10,3,3,77.6478260869565,414.712728901954,0.287271098045835,-0.608695652173913,0.304347826086957,1.21739130434783,0,0,NA,"Lignin","Lignin","Other"
"415.179602821052",20,32,7,0,0,1,0,0,"CHOS","Protein",416.186879287932,-0.0125329075831954,2,"C20H32O7S",0,0.032258064516129,5,-2,-3,83.1,414.7160095675,0.283990432500218,-0.8,0.35,1.6,0,0,NA,"Protein","Protein","Other"
