taxon_a,taxon_b,r_within,r_marginal,r_between,cooccurrence,perm_p,q_BH,fdr_pass,effect_pass,both_pass
Muricauda,T1Sed10-7,0.40418148089825295,0.8978565711104944,0.7999999999999999,10,0.3801079414032382,0.7554776485615167,False,False,False
Muricauda,Tangfeifania,0.09275054805141968,0.8509622459893985,1.0,12,0.8087895142636854,0.9452633557189523,False,False,False
Muricauda,Thiohalobacterales,-0.31288809472753026,-0.8768008406095414,-1.0,12,0.4379336931380108,0.7797774509945425,False,False,False
Muricauda,Thiohalomonadales,-0.6664245560335386,-0.9498550274191212,-0.7999999999999999,12,0.029298380878951428,0.4658477605663419,False,False,False
Muricauda,Thiohalophilus,-0.49493672360894053,-0.842563294879007,-0.7999999999999999,12,0.13261372397841173,0.5892342542875654,False,False,False
Muricauda,Thiohalorhabdus,-0.41572574677200635,-0.06562976960090826,0.39999999999999997,12,0.1202775636083269,0.5871905989950283,False,False,False
Muricauda,Thiohalospira,-0.24207460407979203,0.042954066954430485,0.19999999999999998,12,0.18504240555127216,0.6317390974162798,False,False,False
Muricauda,UBA10428,0.09661294944909364,-0.7476516868375117,-1.0,11,0.7933693138010794,0.9404087794367236,False,False,False
Muricauda,UBA12077,0.34830754785418583,0.8900106332422213,0.7999999999999999,12,0.07555898226676946,0.5398246278896541,False,False,False
Muricauda,UBA12170,-0.2492260033195455,0.7897735003236894,0.6000000000000001,6,0.05397070161912105,0.505642239654641,False,False,False
Muricauda,UBA12270,-0.5630444710439685,-0.8258857319314142,-1.0,12,0.17656129529683887,0.622530773934544,False,False,False
Muricauda,UBA4802,0.04321900735221661,0.8060046427236861,0.6000000000000001,8,0.8612181958365459,0.9610866087234577,False,False,False
Muricauda,UBA5335,-0.3469873120108546,-0.8858990736065784,-1.0,12,0.5643793369313801,0.844298276535971,False,False,False
Muricauda,UBA5704,-0.7365408168168722,-0.7095973983589509,-0.7999999999999999,12,0.051657671549730146,0.5000707139370326,False,True,False
Muricauda,UBA6264,0.16093921230838776,0.8842449912981301,1.0,6,0.4510408635312259,0.7843355152392492,False,False,False
Muricauda,UBA6794,-0.027393394766148164,0.6580568696583305,0.7999999999999999,8,0.9013107170393215,0.9727829087454347,False,False,False
Muricauda,UBA6960,0.10873047207243768,0.7305368020148976,1.0,12,0.8959136468774094,0.9699656828149186,False,False,False
Muricauda,UBA7960,0.005687682868254284,0.8236795497330806,0.6000000000000001,6,0.9799537393986122,0.9945436213747701,False,False,False
Muricauda,UBA8670,0.5299780832080686,0.9319444405926887,1.0,7,0.2228218966846569,0.6660560731499269,False,False,False
Muricauda,VadinHA17,-0.049272586884781894,0.7255485927713521,0.7999999999999999,7,0.7841171935235158,0.9359519397376856,False,False,False
Muricauda,WC007,-0.7879269272375808,-0.9530356417906358,-0.6000000000000001,12,0.20663068619892058,0.6505923837979871,False,True,False
Muricauda,WN38,0.20189478242610398,0.754480040125825,0.7999999999999999,9,0.5797995373939862,0.8502617812626043,False,False,False
Muricauda,Wenzhouxiangella,-0.03226486003845868,0.6062484531106775,0.7999999999999999,10,0.8157286044718581,0.9479556733314106,False,False,False
Muricauda,Woeseiaceae,-0.2438035785452203,0.8634597437646885,0.7999999999999999,12,0.4656900539707016,0.7906485349689372,False,False,False
Muricauda,XN24,-0.15951777984971804,0.7992164610344189,0.7999999999999999,12,0.5350809560524287,0.8284135619995652,False,False,False
Muricauda,Xanthomonadales,-0.009623592865764004,-0.8441346702909452,-0.7999999999999999,11,0.9583654587509638,0.9909530340769668,False,False,False
Muricauda,YR4-1,0.2206869712827114,0.7536695522165054,0.7999999999999999,10,0.6676946800308404,0.8905736467595065,False,False,False
Nevskiales,PWYM01,-0.17433374553513345,-0.7895838966961799,-0.7999999999999999,11,0.7070161912104858,0.9063457834354762,False,False,False
Nevskiales,Psychroflexus,-0.38679241696293276,-0.6648793466335648,-1.0,11,0.29760986892829605,0.7203080780390722,False,False,False
Nevskiales,Rhodobacteraceae,-0.6555158328062513,-0.9356986368070827,-1.0,11,0.06476484194294525,0.5198983386587754,False,False,False
Nevskiales,Rhodohalobacter,-0.1385808658899734,-0.8580818852241977,-1.0,6,0.6977640709329221,0.9015495340753914,False,False,False
Nevskiales,Rhodothermales,-0.42367515543141115,0.04071149220567937,0.0,8,0.330763299922899,0.7320464808899658,False,False,False
Nevskiales,Roseicyclus,-0.3634351088650693,-0.8382118496735584,-0.7999999999999999,11,0.299922898997687,0.7203080780390722,False,False,False
Nevskiales,Roseimaritima,0.03557928636773732,-0.7758262053278043,-0.6000000000000001,11,0.8766383962991519,0.9650677616937298,False,False,False
Nevskiales,Roseovarius,-0.5350348547218426,-0.9168876352146915,-1.0,11,0.17424826522744796,0.621338626661083,False,False,False
Nevskiales,S36-B12,-0.2945117262966209,-0.6122628003892954,-0.7999999999999999,7,0.4865073245952197,0.8033164947898461,False,False,False
Nevskiales,SLDV01,0.14252964525137404,-0.6138336230211144,-0.7999999999999999,11,0.8111025443330764,0.9462988992068638,False,False,False
Nevskiales,SLND01,0.8927686296173045,0.9310662373987693,1.0,11,0.01079414032382421,0.39952971877322185,False,True,False
Nevskiales,SLSQ01,0.3184581447895239,-0.7355403372370918,-0.7999999999999999,11,0.4518118735543562,0.7845153608103071,False,False,False
Nevskiales,SLST01,-0.03387483506707273,-0.7182738797684263,-0.6000000000000001,10,0.9521973785659213,0.9888250040204692,False,False,False
Nevskiales,SMO-BIN1,0.9277960714622633,0.8365702609135206,0.19999999999999998,7,0.002313030069390902,0.37652907398243934,False,True,False
Nevskiales,SURF-3,0.03251238197357656,-0.6163116408956995,-0.6000000000000001,11,0.9645335389360061,0.9912817451674539,False,False,False
Nevskiales,SW132,0.08798740411592579,-0.8701395978059889,-1.0,10,0.8404009252120278,0.9565158714671472,False,False,False
Nevskiales,SZUA-401,-0.3879778643950275,-0.13099714465147744,-0.39999999999999997,11,0.5551272166538165,0.8396709748942712,False,False,False
Nevskiales,Salegentibacter,-0.28704770433052035,-0.8057612040826453,-1.0,9,0.49575944487278334,0.8061967290687919,False,False,False
Nevskiales,Salinarimonas,0.07782120512367005,-0.5081696556837912,-0.39999999999999997,11,0.9020817270624518,0.9730349656600872,False,False,False
Nevskiales,Saprospiraceae,-0.2177076743516838,-0.8577008347864402,-1.0,11,0.5851966075558982,0.8531292550004006,False,False,False
Nevskiales,Sediminispirochaetaceae,-0.2290541714035461,-0.7689213526282738,-0.6000000000000001,11,0.5936777178103315,0.8564874306328946,False,False,False
Nevskiales,Spiribacter,-0.4679776408052037,-0.5059295513300237,-0.7999999999999999,11,0.29221279876638395,0.7169468188089445,False,False,False
Nevskiales,T1Sed10-7,-0.030392463471620206,-0.8813596125021096,-0.7999999999999999,9,0.9190439475713185,0.977986144286898,False,False,False
Nevskiales,Tangfeifania,-0.2887848887329808,-0.8105098791887749,-1.0,11,0.47571318427139553,0.7970778056821007,False,False,False
Nevskiales,Thiohalobacterales,0.5721173828271673,0.9039804044286597,1.0,11,0.18504240555127216,0.6317390974162798,False,False,False
Nevskiales,Thiohalomonadales,0.16174902416821313,0.8285046749471677,0.7999999999999999,11,0.7478797224363917,0.9203634917300563,False,False,False
Nevskiales,Thiohalophilus,-0.05032174390492419,0.747534186607783,0.7999999999999999,11,0.8889745566692367,0.9687998765726561,False,False,False
Nevskiales,Thiohalorhabdus,-0.43871225765591865,0.0415200866496281,-0.39999999999999997,11,0.2952968388589052,0.7197640470398822,False,False,False
Nevskiales,Thiohalospira,-0.1791050198689469,-0.15193928908834334,-0.19999999999999998,11,0.23978411719352352,0.679873164174358,False,False,False
Nevskiales,UBA10428,0.4121900357561528,0.9520296667980315,1.0,10,0.30223592906707786,0.7207842273378124,False,False,False
Nevskiales,UBA12077,-0.22393570455895695,-0.7609613612573937,-0.7999999999999999,11,0.558982266769468,0.8425419093742857,False,False,False
Nevskiales,UBA12270,-0.1870459046048069,0.9479979401563948,1.0,11,0.6484194294525829,0.8823940996376857,False,False,False
Nevskiales,UBA4802,-0.0642325289552046,-0.6301245135366609,-0.6000000000000001,7,0.899768696993061,0.9718880155028705,False,False,False
Nevskiales,UBA5335,0.9665007389312807,0.9709926534011993,1.0,11,0.0007710100231303007,0.37652907398243934,False,True,False
Nevskiales,UBA5704,0.3979939307441216,0.39830807368514504,0.7999999999999999,11,0.29606784888203547,0.720141244084166,False,False,False
Nevskiales,UBA6794,0.06728400199467115,-0.4594916567103438,-0.7999999999999999,7,0.8735543562066307,0.9644587169348413,False,False,False
Nevskiales,UBA6960,-0.37612564088718303,-0.9259096093503216,-1.0,11,0.4448727833461835,0.7817641496377841,False,False,False
Nevskiales,UBA8670,-0.27076325225006653,-0.8452091844003151,-1.0,6,0.4433307632999229,0.7810565676918736,False,False,False
Nevskiales,VadinHA17,-0.3352643779186971,-0.5713356506228917,-0.7999999999999999,6,0.42328450269853507,0.7744279203923097,False,False,False
Nevskiales,WC007,0.5486824807130078,0.7977206593923143,0.6000000000000001,11,0.13107170393215112,0.5892342542875654,False,False,False
Nevskiales,WN38,-0.46023541672479623,-0.769492710138293,-0.7999999999999999,8,0.28141865844255975,0.710714611318351,False,False,False
Nevskiales,Wenzhouxiangella,-0.08236283850413062,-0.5735110739755359,-0.7999999999999999,9,0.8951426368542791,0.9699656828149186,False,False,False
Nevskiales,Woeseiaceae,-0.2693069212623807,-0.7997752551168635,-0.7999999999999999,11,0.6569005397070162,0.8870000684720027,False,False,False
Nevskiales,XN24,-0.05590146377730753,-0.7374286319837429,-0.7999999999999999,11,0.8650732459521974,0.9631549138272729,False,False,False
Nevskiales,Xanthomonadales,0.6990926357227639,0.8695949707989036,0.7999999999999999,11,0.08635312259059368,0.5567776599845798,False,False,False
Nevskiales,YR4-1,0.03209802861506561,-0.5391716008891041,-0.7999999999999999,9,0.9622205088666153,0.9912817451674539,False,False,False
Opitutales,PWYM01,0.8195825040404853,0.7288090957265776,0.6000000000000001,6,0.06322282189668466,0.5166460370778027,False,True,False
Opitutales,Paceibacterales,-0.7938841551293415,0.5890361975577245,0.7999999999999999,6,0.03315343099460293,0.4716435922362643,False,True,False
Opitutales,Phaeodactylibacter,0.7892117519367812,0.9063986120752252,1.0,6,0.16114109483423283,0.6101549196343129,False,True,False
Opitutales,Psychroflexus,0.7329005418658646,0.8006640460750855,0.7999999999999999,6,0.18195836545875096,0.6293528242928469,False,True,False
Opitutales,RZYO01,-0.00811930061746968,0.5174322368887181,0.7999999999999999,6,0.9753276792598303,0.9928049298588119,False,False,False
Opitutales,Rhodobacteraceae,0.09301204836649564,0.7512200371356796,0.7999999999999999,6,0.3253662297609869,0.7303775410112164,False,False,False
Opitutales,Rhodohalobacter,0.14706457226195954,0.7166622761210736,0.7999999999999999,6,0.4263685427910563,0.7760780329396619,False,False,False
Opitutales,Roseicyclus,-0.44357558751415027,0.6793205044773906,1.0,6,0.35851966075558983,0.7438457051259107,False,False,False
Opitutales,Roseimaritima,-0.19131156683537895,0.7206951864689821,0.7999999999999999,6,0.7124132613723978,0.9085657121961668,False,False,False
Opitutales,Roseovarius,-0.0939032032923465,0.7166369129469895,0.7999999999999999,6,0.8018504240555128,0.9425400874801112,False,False,False
Opitutales,S36-B12,-0.6672731577417436,0.40202599675218614,1.0,6,0.2243639167309175,0.6666534104100635,False,False,False
Opitutales,SCGC-AAA027-K21,-0.10860129752347107,0.6950110136162913,0.7999999999999999,6,0.8195836545875096,0.9498716767534469,False,False,False
Opitutales,SLDV01,-0.9362714149166399,0.42209579877579917,1.0,6,0.05011565150346955,0.49811182174772894,False,True,False
Opitutales,SLND01,-0.37838964261635494,-0.7117557331889971,-0.7999999999999999,6,0.40478026214340784,0.7659270285295111,False,False,False
Opitutales,SLSQ01,-0.44490311970241403,0.6221307989422938,0.6000000000000001,6,0.30146491904394757,0.7207842273378124,False,False,False
Opitutales,SLST01,0.724128381314536,0.8152081681158291,0.7999999999999999,6,0.28758673862760215,0.714598882738088,False,True,False
Opitutales,SURF-3,-0.8547787242167741,0.5045011278278664,0.7999999999999999,6,0.09175019275250579,0.5638742124083377,False,True,False
Opitutales,SW132,0.24828817586700072,0.7421716365941838,0.7999999999999999,6,0.3646877409406322,0.7452275095913994,False,False,False
Opitutales,SZUA-401,0.04593981521075951,0.09423987885091725,0.0,6,0.8535080956052429,0.9585738112537849,False,False,False
Opitutales,Salegentibacter,-0.17975212116906666,0.5103919945441091,0.7999999999999999,6,0.5319969159599075,0.8274833186065874,False,False,False
Opitutales,Salinarimonas,-0.8455759951266697,0.28207853588528375,0.7999999999999999,6,0.01233616037008481,0.40299437630708373,False,True,False
Opitutales,Salinivirga,0.9101919927340976,0.8135614430225079,0.7999999999999999,6,0.01079414032382421,0.39952971877322185,False,True,False
Opitutales,Saprospiraceae,0.6963527031000376,0.7378617583246027,0.7999999999999999,6,0.04240555127216654,0.4891748911295403,False,False,False
Opitutales,Sediminispirochaetaceae,-0.3869580985862633,0.7118232425824962,0.7999999999999999,6,0.3353893600616808,0.732768420220232,False,False,False
Opitutales,Spiribacter,-0.3529280699924824,0.3546950078546891,1.0,6,0.812644564379337,0.9467928409945843,False,False,False
Opitutales,Synergistales,-0.44040104843024136,0.6439966831230957,0.7999999999999999,6,0.25597532767925985,0.693337145833227,False,False,False
Opitutales,T1Sed10-7,-0.44265065543840004,0.660399825066396,1.0,6,0.4456437933693138,0.7817641496377841,False,False,False
Opitutales,Tangfeifania,0.6254696983817024,0.7941124028631084,0.7999999999999999,6,0.19352351580570548,0.6432435429868635,False,False,False
Opitutales,Thiohalobacterales,0.16052878230446394,-0.637337894994645,-0.7999999999999999,6,0.46491904394757133,0.7906485349689372,False,False,False
Opitutales,Thiohalomonadales,0.32986051960878576,-0.6497119868921338,-1.0,6,0.20894371626831149,0.6520206997582645,False,False,False
Opitutales,Thiohalophilus,-0.30544156737059164,-0.7497939459855932,-1.0,6,0.4348496530454896,0.7792048547452586,False,False,False
Opitutales,Thiohalorhabdus,-0.3868753852243487,-0.3093402360929083,0.0,6,0.4919043947571318,0.8058838271807207,False,False,False
Opitutales,Thiohalospira,0.05743547002594764,-0.06701253436780528,-0.39999999999999997,6,0.7956823438704703,0.9408328379387753,False,False,False
Opitutales,UBA10428,0.039291176498886214,-0.6110206658148666,-0.7999999999999999,6,0.733230531996916,0.9155588080804111,False,False,False
Opitutales,UBA12077,-0.5895741918072074,0.5953302608601749,0.6000000000000001,6,0.2135697764070933,0.6562737682231492,False,False,False
Opitutales,UBA12170,0.8942186335680805,0.8741254687844288,0.7999999999999999,6,0.2112567463377024,0.6548238670111427,False,True,False
Opitutales,UBA12270,-0.21527344328584747,-0.6399317769843597,-0.7999999999999999,6,0.5119506553585197,0.8141050468181747,False,False,False
Opitutales,UBA4802,-0.5619605148372077,0.5958511451153834,0.7999999999999999,6,0.12413261372397841,0.5871905989950283,False,False,False
Opitutales,UBA5335,-0.14214487700260048,-0.6997135770600224,-0.7999999999999999,6,0.7525057825751735,0.922863163637919,False,False,False
Opitutales,UBA5704,0.3471230192475041,-0.4798021498463045,-0.6000000000000001,6,0.37779491133384735,0.7541147815302272,False,False,False
Opitutales,UBA6264,-0.8478681115789433,0.525578102304594,0.7999999999999999,6,0.14726291441788744,0.6028847765808474,False,True,False
Opitutales,UBA6794,-0.7433295039146443,0.2612106298406121,0.6000000000000001,6,0.12567463377023902,0.5874391452803173,False,True,False
Opitutales,UBA6960,0.45648253614011197,0.5830580935590657,0.7999999999999999,6,0.04857363145720894,0.4929681207443786,False,False,False
Opitutales,UBA7960,-0.19757020703580316,0.7672283745504999,0.7999999999999999,6,0.7925983037779492,0.9401760621960012,False,False,False
Opitutales,UBA8670,-0.3516342339581108,0.6346846865606557,0.7999999999999999,6,0.2791056283731688,0.7099141915710575,False,False,False
Opitutales,VadinHA17,0.8094057971314418,0.6419801183682127,0.6000000000000001,6,0.08789514263685427,0.5590841887787464,False,True,False
Opitutales,WC007,0.06665210507067153,-0.6800871050046636,-0.7999999999999999,6,0.7016191210485736,0.9035334398893785,False,False,False
Opitutales,WN38,0.9160258701846092,0.9251886895234825,1.0,6,0.0030840400925212026,0.37652907398243934,False,True,False
Opitutales,Wenzhouxiangella,-0.8452573833030247,0.43008912369640395,1.0,6,0.14880493446414803,0.6028847765808474,False,True,False
Opitutales,Woeseiaceae,0.0875183848325678,0.6883932539346835,0.6000000000000001,6,0.6468774094063223,0.8816156629363073,False,False,False
Opitutales,XN24,-0.4813187090697861,0.6941521273285141,1.0,6,0.3053199691595991,0.7228704334950855,False,False,False
