,RC-ABX_-1.5,RC-ABX_5.5,RC-ABX_4.0,RC-ABX_6.0,RC-ABX_12.5,RC-ABX_21.0,RC-ABX_15.5
PANTS_ASV00325,0.003103556159276988,4.368777873256166e-05,0.0,0.0,0.0,0.0,0.0
PAPPT3_ASV00325,0.012533996948114976,0.00017643711188117494,0.0,0.0,0.0,0.0,0.0
PEPGLY_ASV00325,0.012533996948114976,0.00017643711188117494,0.0,0.0,0.0,0.0,0.0
PFK_ASV00325,0.5489123669458429,0.0,0.0,0.0,0.0,0.0,0.0
PFK_3_ASV00325,0.7009157075286252,0.0,0.0,0.0,0.0,0.0,0.0
PGAMT_ASV00325,-0.07523304777253259,-0.0010590318253588223,0.0,0.0,0.0,0.0,0.0
PGI_ASV00325,-0.07521851473061122,-0.001058827248322936,0.0,0.0,0.0,0.0,0.0
PGK_ASV00325,-3.4408606704661118,-0.0033169379888660505,0.0,0.0,0.0,0.0,0.0
PGM_ASV00325,-3.4408606704661118,-0.0033169379888660505,0.0,0.0,0.0,0.0,0.0
PGMT_ASV00325,-0.07521851473061122,-0.001058827248322936,0.0,0.0,0.0,0.0,0.0
PGPP180_ASV00325,0.016008396246075116,0.00022534513221911367,0.0,0.0,0.0,0.0,0.0
PGPPAI17_ASV00325,0.016008396246075116,0.00022534513221911367,0.0,0.0,0.0,0.0,0.0
PGPPI17_ASV00325,0.016008396246075116,0.00022534513221911367,0.0,0.0,0.0,0.0,0.0
PGSA180_ASV00325,0.016008396246075116,0.00022534513221911367,0.0,0.0,0.0,0.0,0.0
PGSAAI17_ASV00325,0.016008396246075116,0.00022534513221911367,0.0,0.0,0.0,0.0,0.0
PGSAI17_ASV00325,0.016008396246075116,0.00022534513221911367,0.0,0.0,0.0,0.0,0.0
PHEMEtex_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
PHE_Ltex_ASV00325,0.07743605647206132,0.0010900428822469773,0.0,0.0,0.0,0.0,0.0
PHEt2rpp_ASV00325,0.07743605647206132,0.0010900428822469773,0.0,0.0,0.0,0.0,0.0
PLPS_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
PNTK_ASV00325,0.003103556159276988,4.368777873256166e-05,0.0,0.0,0.0,0.0,0.0
POR4_ASV00325,-0.5577638664698696,0.3383255303326349,0.0,0.0,0.0,0.0,0.0
PPA_ASV00325,1.2230003296573386,0.017215788936897278,0.0,0.0,0.0,0.0,0.0
PPCDC_ASV00325,0.003103556159276988,4.368777873256166e-05,0.0,0.0,0.0,0.0,0.0
PPCKr_ASV00325,-3.362524066534302,-0.0022142183847746657,0.0,0.0,0.0,0.0,0.0
PPNCL3_ASV00325,0.003103556159276988,4.368777873256166e-05,0.0,0.0,0.0,0.0,0.0
PREN_ASV00325,0.0015517780796384661,2.1843889366281264e-05,0.0,0.0,0.0,0.0,0.0
PRO_Ltex_ASV00325,0.0923850440760064,0.0013004750539880295,0.0,0.0,0.0,0.0,0.0
PROt2rpp_ASV00325,0.0923850440760064,0.0013004750539880295,0.0,0.0,0.0,0.0,0.0
PRPPS_ASV00325,0.156212911346225,0.0021989597596495675,0.0,0.0,0.0,0.0,0.0
PSCVT_ASV00325,0.0015517780796384661,2.1843889366281264e-05,0.0,0.0,0.0,0.0,0.0
PSD180_ASV00325,0.005336132082025039,7.511504407303789e-05,0.0,0.0,0.0,0.0,0.0
PSDAI17_ASV00325,0.005336132082025039,7.511504407303789e-05,0.0,0.0,0.0,0.0,0.0
PSDI17_ASV00325,0.005336132082025039,7.511504407303789e-05,0.0,0.0,0.0,0.0,0.0
PSSA180_ASV00325,0.005336132082025039,7.511504407303789e-05,0.0,0.0,0.0,0.0,0.0
PSSAAI17_ASV00325,0.005336132082025039,7.511504407303789e-05,0.0,0.0,0.0,0.0,0.0
PSSAI17_ASV00325,0.005336132082025039,7.511504407303789e-05,0.0,0.0,0.0,0.0,0.0
PTAr_ASV00325,0.0,-0.0007061576015964725,0.0,0.0,0.0,0.0,0.0
PTPAT_ASV00325,0.003103556159276988,4.368777873256166e-05,0.0,0.0,0.0,0.0,0.0
PTRCabcpp_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
PTRCtex_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
PYRt2rpp_ASV00325,-18.880174298213625,-0.3557703222583921,0.0,0.0,0.0,0.0,0.0
PYRtex_ASV00325,-18.880174298213625,-0.3557703222583921,0.0,0.0,0.0,0.0,0.0
QULNS_ASV00325,0.0,6.553166809885364e-05,0.0,0.0,0.0,0.0,0.0
RBFK_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
RBK_ASV00325,2.4219310603414383,0.004493051368176614,0.0,0.0,0.0,0.0,0.0
RHAT1_ASV00325,0.012533996948114976,0.00017643711188117494,0.0,0.0,0.0,0.0,0.0
RIBFLVt2rpp_ASV00325,0.0031035561592769596,4.368777873256233e-05,0.0,0.0,0.0,0.0,0.0
RIBFLVtex_ASV00325,0.0031035561592769596,4.368777873256233e-05,0.0,0.0,0.0,0.0,0.0
RNTR1_ASV00325,0.009217456553783485,0.0001297512214157951,0.0,0.0,0.0,0.0,0.0
RNTR2_ASV00325,0.006841053629951523,9.629934885809921e-05,0.0,0.0,0.0,0.0,0.0
RNTR3_ASV00325,0.006841053629951523,9.629934885809921e-05,0.0,0.0,0.0,0.0,0.0
RPE_ASV00325,1.4504156247700717,0.0006839045581584185,0.0,0.0,0.0,0.0,0.0
RPI_ASV00325,1.5146664536741279,0.0015883431610023472,0.0,0.0,0.0,0.0,0.0
RZ5PP_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
S7PIr_ASV00325,0.0501359877924599,0.0007057484475246998,0.0,0.0,0.0,0.0,0.0
SER_Ltex_ASV00325,0.11525353724834374,0.0016223876015260589,0.0,0.0,0.0,0.0,0.0
SERt2rpp_ASV00325,0.11525353724834374,0.0016223876015260589,0.0,0.0,0.0,0.0,0.0
SHEMEabcpp_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
SHEMEtex_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
SHK3Dr_ASV00325,0.0015517780796384661,2.1843889366281264e-05,0.0,0.0,0.0,0.0,0.0
SHKK_ASV00325,0.0015517780796384661,2.1843889366281264e-05,0.0,0.0,0.0,0.0,0.0
SO4t2pp_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
SO4tex_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
SPMDabcpp_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
SPMDtex_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
STCOATA_ASV00325,-0.021344528328100156,-0.00030046017629215156,0.0,0.0,0.0,0.0,0.0
SUCCt2rpp_ASV00325,-26.930633599383828,-0.3383255303326349,0.0,0.0,0.0,0.0,0.0
SUCCtex_ASV00325,-26.930633599383828,-0.3383255303326349,0.0,0.0,0.0,0.0,0.0
SUCDi_ASV00325,0.0,8.737555746513481e-05,0.0,0.0,0.0,0.0,0.0
SUCOAS_ASV00325,-2.531240834013639,-0.3383255303326349,0.0,0.0,0.0,0.0,0.0
TDCOATA_ASV00325,-0.13794663163887155,-0.0019418311158723557,0.0,0.0,0.0,0.0,0.0
TDPDRE_ASV00325,0.02508252693815132,0.00035307880079823626,0.0,0.0,0.0,0.0,0.0
TDPDRRr_ASV00325,0.02508252693815132,0.00035307880079823626,0.0,0.0,0.0,0.0,0.0
TDPGDH_ASV00325,0.02508252693815132,0.00035307880079823626,0.0,0.0,0.0,0.0,0.0
TDSK_ASV00325,0.02508252693815132,0.00035307880079823626,0.0,0.0,0.0,0.0,0.0
THMDt2rpp_ASV00325,0.02176598654381983,0.0003063929103328564,0.0,0.0,0.0,0.0,0.0
THMabcpp_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
THMtex_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
THRD_ASV00325,0.0,0.00346575367371214,0.0,0.0,0.0,0.0,0.0
THR_Ltex_ASV00325,0.10577548821872888,0.004954721775937587,0.0,0.0,0.0,0.0,0.0
THRt2rpp_ASV00325,0.10577548821872888,0.004954721775937587,0.0,0.0,0.0,0.0,0.0
THYMDtex_ASV00325,0.02176598654381983,0.0003063929103328564,0.0,0.0,0.0,0.0,0.0
TKT1_ASV00325,0.7510516953210851,0.0007057484475246998,0.0,0.0,0.0,0.0,0.0
TKT2_ASV00325,0.6993639294489867,-2.1843889366281264e-05,0.0,0.0,0.0,0.0,0.0
TMDK1_ASV00325,0.02176598654381983,0.0003063929103328564,0.0,0.0,0.0,0.0,0.0
TMDPK_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
TPI_ASV00325,1.5949244259758464,0.004792280555063366,0.0,0.0,0.0,0.0,0.0
TRDRr_ASV00325,0.022899563813686533,0.0003223499191319935,0.0,0.0,0.0,0.0,0.0
TRP_Ltex_ASV00325,0.023654780854221066,0.00033298087061753713,0.0,0.0,0.0,0.0,0.0
TRPt2rpp_ASV00325,0.023654780854221066,0.00033298087061753713,0.0,0.0,0.0,0.0,0.0
TTDCAt2pp_ASV00325,0.13794663163887155,0.0019418311158723557,0.0,0.0,0.0,0.0,0.0
TTDCAtex_ASV00325,0.13794663163887155,0.0019418311158723557,0.0,0.0,0.0,0.0,0.0
TYR_Ltex_ASV00325,0.060477499967954707,0.0008513226445092236,0.0,0.0,0.0,0.0,0.0
TYRt2rpp_ASV00325,0.060477499967954707,0.0008513226445092236,0.0,0.0,0.0,0.0,0.0
U23GAAT_ASV00325,0.05016505387630264,0.0007061576015964725,0.0,0.0,0.0,0.0,0.0
UAAGDS_ASV00325,0.012533996948114976,0.00017643711188117494,0.0,0.0,0.0,0.0,0.0
UAGAAT_ASV00325,0.05016505387630264,0.0007061576015964725,0.0,0.0,0.0,0.0,0.0
UAGCVT_r_ASV00325,0.012533996948114976,0.00017643711188117494,0.0,0.0,0.0,0.0,0.0
UAGDP_ASV00325,0.07523304777253259,0.0010590318253588223,0.0,0.0,0.0,0.0,0.0
UAGPT3_ASV00325,0.012533996948114976,0.00017643711188117494,0.0,0.0,0.0,0.0,0.0
UAMAGS_ASV00325,0.012533996948114976,0.00017643711188117494,0.0,0.0,0.0,0.0,0.0
UAMAS_ASV00325,0.012533996948114976,0.00017643711188117494,0.0,0.0,0.0,0.0,0.0
UAPGR_ASV00325,0.012533996948114976,0.00017643711188117494,0.0,0.0,0.0,0.0,0.0
UDCPDP_ASV00325,0.012533996948114976,0.00017643711188117494,0.0,0.0,0.0,0.0,0.0
UDCPDPS_ASV00325,0.012533996948114976,0.00017643711188117494,0.0,0.0,0.0,0.0,0.0
UGMDDS_ASV00325,0.012533996948114976,0.00017643711188117494,0.0,0.0,0.0,0.0,0.0
UHGADA_ASV00325,0.05016505387630264,0.0007061576015964725,0.0,0.0,0.0,0.0,0.0
UMPK_ASV00325,0.41069750045565123,0.005781258854392049,0.0,0.0,0.0,0.0,0.0
URIK1_ASV00325,0.37308097656938494,0.005251742941712639,0.0,0.0,0.0,0.0,0.0
URIt2rpp_ASV00325,0.37308097656938494,0.005251742941712639,0.0,0.0,0.0,0.0,0.0
URItex_ASV00325,0.37308097656938494,0.005251742941712639,0.0,0.0,0.0,0.0,0.0
USHD_ASV00325,0.02508252693815132,0.00035307880079823626,0.0,0.0,0.0,0.0,0.0
VALTA_ASV00325,0.003103556159276988,4.368777873256166e-05,0.0,0.0,0.0,0.0,0.0
VAL_Ltex_ASV00325,0.17961987877870594,0.002528452239086256,0.0,0.0,0.0,0.0,0.0
VALt2rpp_ASV00325,0.17961987877870594,0.002528452239086256,0.0,0.0,0.0,0.0,0.0
ZN2tex_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
ZNabcpp_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
dreplication_ASV00325,0.5011393765988955,0.007054380547805964,0.0,0.0,0.0,0.0,0.0
pbiosynthesis_ASV00325,0.5011393765988955,0.007054380547805964,0.0,0.0,0.0,0.0,0.0
r2137pp_ASV00325,0.0015517780796384798,2.1843889366281166e-05,0.0,0.0,0.0,0.0,0.0
rtranscription_ASV00325,0.5011393765988955,0.007054380547805964,0.0,0.0,0.0,0.0,0.0
bio1_ASV00325,0.5011393765988955,0.007054380547805964,0.0,0.0,0.0,0.0,0.0
26DAPLLATi_ASV00403,2.3882931022702502e-05,1.274091670739235e-05,0.0,0.0,0.0,0.0,0.0
2MBCOATA_ASV00403,0.00025010524700444774,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3HAD10M12_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3HAD11M12_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3HAD12M14_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3HAD13M14_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3HAD14M16_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3HAD15M16_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3HAD4M6_ASV00403,0.00025010524700444774,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3HAD5M6_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3HAD6M8_ASV00403,0.00025010524700444774,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3HAD7M8_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3HAD8M10_ASV00403,0.00025010524700444774,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3HAD9M10_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAR10M12_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAR11M12_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAR12M14_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAR13M14_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAR14M16_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAR15M16_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAR4M6_ASV00403,0.00025010524700444774,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAR5M6_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAR6M8_ASV00403,0.00025010524700444774,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAR7M8_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAR8M10_ASV00403,0.00025010524700444774,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAR9M10_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAS10M12_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAS11M12_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAS12M14_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAS13M14_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAS3M4_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAS4M3O6_ASV00403,0.00025010524700444774,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAS4M6_ASV00403,0.00025010524700444774,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAS5M6_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAS6M8_ASV00403,0.00025010524700444774,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAS7M8_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAS8M10_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
3OAS9M10_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
4HTHDR_ASV00403,2.3882931022702502e-05,1.274091670739235e-05,0.0,0.0,0.0,0.0,0.0
4HTHDS_ASV00403,2.3882931022702502e-05,1.274091670739235e-05,0.0,0.0,0.0,0.0,0.0
5DOAN_ASV00403,4.7765862045405e-05,0.00011201933047083001,0.0,0.0,0.0,0.0,0.0
ACACT1r_ASV00403,0.00010752688310679684,0.0002521694142521459,0.0,0.0,0.0,0.0,0.0
ACALD_ASV00403,0.005050568491823694,-499.6185359602337,0.0,0.0,0.0,0.0,0.0
ACALDt_ASV00403,0.0,-999.2412838494799,0.0,0.0,0.0,0.0,0.0
ACBIPGT_ASV00403,2.38829310227025e-05,5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
ACCOACL_ASV00403,0.005738476613310303,0.01346344964267282,0.0,0.0,0.0,0.0,0.0
ACGAMT_ASV00403,1.6298460289470505e-05,3.822275012217705e-05,0.0,0.0,0.0,0.0,0.0
ACGK_ASV00403,0.0,5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
ACKr_ASV00403,0.0010979496241813134,499.6330113240831,0.0,0.0,0.0,0.0,0.0
ACOAAGPATAI17_ASV00403,0.00012505262350222382,0.0002932703516378278,0.0,0.0,0.0,0.0,0.0
ACOAAGPATI17_ASV00403,0.00012505262350222382,0.0002932703516378278,0.0,0.0,0.0,0.0,0.0
ACOATA_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
ACOTA_ASV00403,0.0,-5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
ACPS1_ASV00403,2.38829310227025e-05,5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
ACtr_ASV00403,0.001121832555204016,499.6330113240831,0.0,0.0,0.0,0.0,0.0
ADK1_ASV00403,0.005292993487104883,0.006021968427681033,0.0,0.0,0.0,0.0,0.0
ADK2_ASV00403,2.38829310227025e-05,5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
ADNK1_ASV00403,2.3882931022702502e-05,5.600966523541501e-05,0.0,0.0,0.0,0.0,0.0
ADOCBIK_ASV00403,2.38829310227025e-05,5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
ADOCBLS_ASV00403,2.38829310227025e-05,5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
ADPT_ASV00403,4.7765862045405e-05,0.00011201933047083001,0.0,0.0,0.0,0.0,0.0
ADSL1r_ASV00403,0.00029018917783771303,0.0006735183937962574,0.0,0.0,0.0,0.0,0.0
ADSS_ASV00403,0.00029018917783771303,0.0006735183937962574,0.0,0.0,0.0,0.0,0.0
AGPAT180_ASV00403,0.00012505262350222382,0.0002932703516378278,0.0,0.0,0.0,0.0,0.0
AGPR_ASV00403,0.0,-5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
AHC_ASV00403,2.3882931022702502e-05,5.600966523541501e-05,0.0,0.0,0.0,0.0,0.0
AHSERL3_ASV00403,-2.3882931022702502e-05,0.0,0.0,0.0,0.0,0.0,0.0
AIHPDCOATA_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
ALAALA_ASV00403,5.432820096490168e-06,1.274091670739235e-05,0.0,0.0,0.0,0.0,0.0
ALAPAT4te_ASV00403,0.0008102638621301037,0.001900210976078356,0.0,0.0,0.0,0.0,0.0
ALAPGPL_ASV00403,5.432820096490168e-06,1.274091670739235e-05,0.0,0.0,0.0,0.0,0.0
ALCD2x_ASV00403,0.005050568491823694,499.62274788924617,0.0,0.0,0.0,0.0,0.0
AMMQT7rev_ASV00403,4.7765862045405e-05,0.00011201933047083001,0.0,0.0,0.0,0.0,0.0
AMMQT8r_ASV00403,2.38829310227025e-05,5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
ANPRT_ASV00403,0.00016392611925050007,0.0003844355223332338,0.0,0.0,0.0,0.0,0.0
ANS2_ASV00403,0.00016392611925050007,0.0003844355223332338,0.0,0.0,0.0,0.0,0.0
ARGabc_ASV00403,0.0005817548345391719,0.0013643171979456732,0.0,0.0,0.0,0.0,0.0
ASAD_ASV00403,0.0,-1.274091670739235e-05,0.0,0.0,0.0,0.0,0.0
ASNt2r_ASV00403,0.0004461824953836368,0.0010463762666560585,0.0,0.0,0.0,0.0,0.0
ASPKi_ASV00403,0.0,1.274091670739235e-05,0.0,0.0,0.0,0.0,0.0
ASPTA_ASV00403,-0.0007363716732213499,-0.0017326355771597082,0.0,0.0,0.0,0.0,0.0
ATPS4_ASV00403,0.1606297470339093,499.99809610478604,0.0,0.0,0.0,0.0,0.0
BPNT_ASV00403,2.38829310227025e-05,5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
BTNCLi_ASV00403,0.005738476613310303,0.01346344964267282,0.0,0.0,0.0,0.0,0.0
C180SN_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
CAt4i_ASV00403,2.38829310227025e-05,5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
CBIAT_ASV00403,2.38829310227025e-05,5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
CDPGLYCGPT_ASV00403,1.6298460289470505e-05,3.822275012217705e-05,0.0,0.0,0.0,0.0,0.0
CHORS_ASV00403,0.00016392611925050007,0.0003844355223332338,0.0,0.0,0.0,0.0,0.0
CLPNS180_ASV00403,2.583033577906579e-05,6.0576671202064595e-05,0.0,0.0,0.0,0.0,0.0
CLPNSAI17_ASV00403,2.583033577906579e-05,6.0576671202064595e-05,0.0,0.0,0.0,0.0,0.0
CLPNSI17_ASV00403,2.583033577906579e-05,6.0576671202064595e-05,0.0,0.0,0.0,0.0,0.0
CO2t_ASV00403,-0.0003277292096863636,-0.0007756086834093054,0.0,0.0,0.0,0.0,0.0
COBALTt5_ASV00403,-2.38829310227025e-05,-5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
CPPPGO2_ASV00403,2.38829310227025e-05,5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
CTPF6PT_ASV00403,0.0,-0.003964633117110483,0.0,0.0,0.0,0.0,0.0
CTPS1_ASV00403,0.00011600504236816472,0.0002790783488517499,0.0,0.0,0.0,0.0,0.0
CYSTS_ASV00403,2.3882931022702502e-05,0.0,0.0,0.0,0.0,0.0,0.0
CYSt2r_ASV00403,0.0002190857423263976,0.000569804185425985,0.0,0.0,0.0,0.0,0.0
CYTK1_ASV00403,0.0026080469301641308,0.006116327821651741,0.0,0.0,0.0,0.0,0.0
Cuabc_ASV00403,2.38829310227025e-05,5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
DALAt2r_ASV00403,0.00064650559148233,0.0015161690881796894,0.0,0.0,0.0,0.0,0.0
DAPDC_ASV00403,1.8450110926212336e-05,0.0,0.0,0.0,0.0,0.0,0.0
DAPE_ASV00403,2.3882931022702502e-05,1.274091670739235e-05,0.0,0.0,0.0,0.0,0.0
DASYN180_ASV00403,0.00010332134311626315,0.00024230668480825838,0.0,0.0,0.0,0.0,0.0
DASYNAI17_ASV00403,0.00010332134311626315,0.00024230668480825838,0.0,0.0,0.0,0.0,0.0
DASYNI17_ASV00403,0.00010332134311626315,0.00024230668480825838,0.0,0.0,0.0,0.0,0.0
DDPA_ASV00403,0.00016392611925050007,0.0003844355223332338,0.0,0.0,0.0,0.0,0.0
DHFOR2_ASV00403,-7.16487930681075e-05,-0.00016802899570624502,0.0,0.0,0.0,0.0,0.0
DHFR_ASV00403,0.00011506382681631777,0.00026281870712711376,0.0,0.0,0.0,0.0,0.0
DHNAOT4_ASV00403,4.7765862045405e-05,0.00011201933047083001,0.0,0.0,0.0,0.0,0.0
DHNAOT7_ASV00403,4.7765862045405e-05,0.00011201933047083001,0.0,0.0,0.0,0.0,0.0
DHQS_ASV00403,0.00016392611925050007,0.0003844355223332338,0.0,0.0,0.0,0.0,0.0
DHQTi_ASV00403,0.00016392611925050007,0.0003844355223332338,0.0,0.0,0.0,0.0,0.0
DMATT_ASV00403,5.432820096490168e-06,1.274091670739235e-05,0.0,0.0,0.0,0.0,0.0
DM_5DRIB_ASV00403,4.7765862045405e-05,0.00011201933047083001,0.0,0.0,0.0,0.0,0.0
DPCOAK_ASV00403,4.7765862045404854e-05,0.00011201933047082918,0.0,0.0,0.0,0.0,0.0
DPMVDc_ASV00403,0.00010752688310679684,0.0002521694142521459,0.0,0.0,0.0,0.0,0.0
DTMPK_ASV00403,4.341503374821028e-05,9.478971142086872e-05,0.0,0.0,0.0,0.0,0.0
D_LACt2_ASV00403,0.0009296135435910427,0.0021425529329077266,0.0,0.0,0.0,0.0,0.0
EAR10M12x_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
EAR11M12x_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
EAR12M14x_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
EAR13M14x_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
EAR14M16x_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
EAR15M16x_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
EAR4M6x_ASV00403,0.00025010524700444774,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
EAR5M6x_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
EAR6M8x_ASV00403,0.00025010524700444774,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
EAR7M8x_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
EAR8M10x_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
EAR9M10x_ASV00403,0.00025010524700444764,0.0005865407032756556,0.0,0.0,0.0,0.0,0.0
ETOHt2r_ASV00403,0.005050568491823694,499.62274788924617,0.0,0.0,0.0,0.0,0.0
FBA_ASV00403,0.00030481015477968145,-0.003964633117110483,0.0,0.0,0.0,0.0,0.0
FCLTc_ASV00403,2.38829310227025e-05,5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
FE2DH_ASV00403,1.194146551135125e-05,2.8004832617707502e-05,0.0,0.0,0.0,0.0,0.0
FE2abc_ASV00403,9.553172409081e-05,0.00022403866094166002,0.0,0.0,0.0,0.0,0.0
FMNAT_ASV00403,2.38829310227025e-05,5.6009665235415004e-05,0.0,0.0,0.0,0.0,0.0
FUM_ASV00403,0.00017077452272420054,0.00039347006761918243,0.0,0.0,0.0,0.0,0.0
G1PACT_ASV00403,0.0005976102106139185,0.0014015008378131582,0.0,0.0,0.0,0.0,0.0
G1PAT_ASV00403,0.20285952298763532,1000.0,0.0,0.0,0.0,0.0,0.0
