"SF2_A_D1"	"SF2_A_D2"	"SF2_B_D1"	"SF2_B_D2"	"SF2_C_D1"	"SF2_C_D2"	"R1_A_D1"	"R1_A_D2"	"R1_B_D1"	"R1_B_D2"	"R1_C_D1"	"R1_C_D2"	"R2A_A_D1"	"R2A_A_D2"	"R2A_B_D1"	"R2A_B_D2"	"R2A_C_D1"	"R2A_C_D2"	"R2_A_D1"	"R2_A_D2"	"R2_B_D1"	"R2_B_D2"	"R2_C_D1"	"R2_C_D2"
"Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_metabat.22"	6.53221602783798e-06	1.31944658873408e-05	1.96737887106634e-05	3.62311034850755e-05	1.72455221560021e-05	4.77357256557594e-05	0.000493259986993287	0.000664884207432746	0.00109639784698046	0.000771679009038175	0.00110705655965336	0.00067743961527142	1.37932257706452e-05	5.66615794828001e-06	1.74060452651489e-05	2.34698334480189e-05	1.06029389114465e-05	1.778820225268e-05	0.000782467624349832	0.000276939444572961	0.00161495417268038	0.00111017425519955	0.00231470379362293	0.00407963883150379
"Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_metabat.8"	3.23204431070634e-05	3.92263309305349e-05	3.73241941930491e-05	4.78669677702368e-05	4.23072219484106e-05	4.41780630833019e-05	0.000643715402969325	0.00131594672344722	0.00175903529591549	0.000912131190107545	0.00614010193787696	0.0010390190278914	0.000323550186588361	0.000335352607457461	0.000375582235681459	0.000150796408953923	0.000300185942065542	0.000124051267910986	0.000771003242409896	0.00039249222303924	0.00267910688129006	0.00342304583482068	0.00495068392383112	0.000846372957803368
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_concoct_out.12"	2.40449669736367e-07	3.55366413718327e-06	4.46228265521933e-06	8.01459214586146e-06	2.11248044227198e-06	0.000126522189839487	2.06882662050241e-07	1.91243529057872e-07	1.82398577105384e-07	2.06294513198585e-07	1.78597117853291e-07	2.19698269911276e-07	1.78094351188831e-06	2.65819755598321e-06	1.61809185731795e-06	7.55401150978098e-06	1.56253836589738e-06	5.66835795053955e-06	1.88455593533197e-07	1.30315683786685e-07	7.76279060321331e-07	1.92328996442683e-07	9.32370818344851e-08	3.89891433468112e-06
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_concoct_out.17"	8.07510140864634e-06	9.64080175015748e-06	2.61594545941603e-05	6.13594233552421e-05	8.2194693572037e-06	4.57992764074597e-05	1.17233508495137e-05	1.26742302439263e-05	9.35207249885785e-06	9.79898937693281e-06	1.47342622228965e-05	9.53490491414939e-06	1.98447991324697e-05	3.15660959773007e-05	4.07759148044125e-05	6.0060941223721e-05	8.2814533392561e-05	9.40313458702992e-05	4.74279910391878e-06	2.34568230816033e-06	7.82573214864477e-06	6.44943234737797e-06	6.41471123021257e-06	1.43895183718807e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_concoct_out.2"	3.84519096853407e-05	0.000262359031754727	3.06398031710606e-05	3.32348224764163e-05	3.11686887073402e-05	5.55265563524069e-05	1.5412758322743e-05	1.119643933757e-05	2.36289065795611e-05	2.08873194613568e-05	3.33530117591021e-05	1.92235986172367e-05	2.87495166919112e-05	2.98347699375484e-05	3.5228171293608e-05	5.37295442935578e-05	6.34390576554335e-05	0.0001004828322219	1.20454533533301e-05	4.87752987887306e-06	2.87223252318892e-05	2.66055111745711e-05	3.73880698156285e-05	1.74469404041127e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_concoct_out.20"	1.27037575510714e-05	1.45887264579103e-05	1.07492234002247e-05	1.18748314821709e-05	9.25650521068267e-06	3.61845807211346e-05	8.80975335897276e-06	6.05024982837632e-06	8.62247819043632e-06	8.42369262227557e-06	1.16311373001956e-05	6.94246532919633e-06	1.43565854529772e-05	3.78968033145765e-05	8.31930370641045e-05	0.000410209023864956	0.00069260629167234	0.000569073304771273	5.81071413394023e-06	2.43876493943653e-06	1.03224134507593e-05	8.3086126463239e-06	1.39296200260721e-05	1.01259573728049e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_concoct_out.21"	2.69103255379951e-05	8.72773110821135e-05	0.000152386049379656	0.000424644709086114	3.7371699460557e-05	0.000121050594870454	0.000221226526619058	5.29396859982928e-05	0.00018183479968524	0.000181642318871354	0.000432517570161208	0.000533295580382632	2.48241718085656e-05	3.0674200744701e-05	4.65779298927954e-05	4.53459014618934e-05	6.04255908069171e-05	5.71870191917921e-05	0.000116434147537927	0.000113337411841905	0.000309609461977348	7.42646364930679e-05	7.69765347625509e-05	3.42767864530959e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_concoct_out.37"	1.54288538080836e-06	3.58086922148707e-05	0.000148248953314696	0.000419828600961766	1.9261980759989e-05	0.000448490652646894	9.51660245431108e-05	4.38469254803594e-05	0.000126667520955275	4.2685773022674e-05	0.000168796601011092	0.000208405778837837	2.18074715741425e-06	2.83307897414001e-06	4.36884801475848e-06	3.12203365866671e-06	3.52687231159694e-06	2.1629260600743e-06	4.89356357874534e-05	8.04606264751503e-05	0.000133645881466132	9.47284417145694e-05	4.57980545970991e-05	4.14855705107437e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_concoct_out.38"	1.75728633632328e-05	2.21211341745236e-05	1.71445596753164e-05	1.86945876429842e-05	1.7053478479432e-05	0.000303279475876143	1.23957195011769e-05	1.06922518518719e-05	1.3315096128693e-05	1.19822729749512e-05	2.02707728763486e-05	1.2566741038925e-05	1.74096314733571e-05	2.33641574657472e-05	3.15296756197384e-05	2.76834872670586e-05	4.76127762065586e-05	3.89886068242704e-05	7.49110984294456e-06	2.96002767458327e-06	1.59871525395907e-05	1.10012185965215e-05	1.96543768507095e-05	1.69420450226432e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_concoct_out.40"	9.0970125050259e-06	0.000142503632218818	0.00132520761899174	0.00377987282974587	0.00017948402012249	0.00409475703664001	0.000235432469413174	0.000131332147136651	0.000600240553876162	0.00011377142402902	0.00091964120910606	0.000944768470099461	5.6154239303417e-06	9.32117958775693e-06	1.15346833828808e-05	3.14386606187417e-06	8.12519950266636e-06	2.83417897526977e-06	0.000166343470558635	0.000207071621537042	0.000805022366068364	0.000416905154622256	0.000190091762444148	0.000131497197129389
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_concoct_out.46"	2.13799831340587e-05	0.000762779554345352	0.000315394860707769	0.000846679161097199	0.000367456370749382	0.00373079464536657	4.36177612489258e-06	6.62398041554993e-06	8.07528245912017e-06	8.64717834490737e-06	2.00475264790319e-05	1.01939997238832e-05	3.05304602037995e-06	1.24165806891321e-05	3.16914848054702e-05	0.000358924708730634	6.82829265897154e-05	0.00021496874609135	5.21393808775177e-06	2.02920136182124e-06	8.54116771504902e-05	9.92417621644244e-06	1.34820820332665e-05	1.34358270957716e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_concoct_out.68"	1.8354324789876e-05	5.69606452610716e-05	6.23454957213032e-05	0.000144722210927448	1.79176750239978e-05	0.00129697065932629	2.24467688324511e-05	2.29492234869447e-05	2.53202388399928e-05	2.04575392255264e-05	2.79727735837717e-05	1.83667753645827e-05	3.07667078125194e-05	7.69828002726191e-05	6.60874945724576e-05	8.51027077026771e-05	0.00010321682005585	0.000120750941077941	8.9359360600324e-06	4.50519935376825e-06	2.49248519908579e-05	3.52859598806842e-05	1.39855622751728e-05	2.5132570099815e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_concoct_out.7"	5.72470588697335e-05	0.000246937149590013	4.98980756830599e-05	4.87493081899647e-05	5.19094057769196e-05	7.25943299595134e-05	2.41190703506906e-05	1.77682624270132e-05	2.70447344780801e-05	2.58211965686896e-05	3.32637132001755e-05	2.68690984101491e-05	4.6867890991428e-05	4.86170342475877e-05	5.47608515712319e-05	7.11518020531105e-05	9.90872543745494e-05	0.000136506738670724	2.01804531408465e-05	7.20459566077815e-06	3.77859077740194e-05	2.59644145197622e-05	3.71083585701251e-05	5.7333675540203e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_concoct_out.89"	2.43455290608072e-05	5.27948667270529e-05	0.000191534901662491	0.000539826898044756	3.56048976361113e-05	0.000539413699910081	0.000119233374228289	0.000132914252695221	0.000129950695343172	0.000104935142380347	0.000201814743174219	0.000141353866860915	3.26748615752569e-05	6.22402967220017e-05	8.29156498885643e-05	4.03681135305926e-05	8.74575045369418e-05	4.84980231228729e-05	5.39611182816719e-05	3.8052179665712e-05	0.000131610771497181	5.15698149128314e-05	0.000130737036148315	3.27340505652725e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_maxbin.037"	8.41573844077286e-06	1.97576924756314e-05	2.11551942885094e-05	6.71681644517839e-05	1.11193288734134e-05	6.17862411317942e-05	1.31025685965153e-06	9.56217645289361e-07	1.80740408222607e-06	1.30653191692437e-06	2.09851613477617e-06	1.97728442920149e-06	2.14440137145735e-06	2.97298410866544e-06	3.37487730240602e-06	1.12873524582566e-05	1.42414211063218e-05	1.49353773630993e-05	6.39178554733425e-06	4.67274809006541e-06	4.55277178620889e-06	1.85918029894593e-06	2.87170212050214e-06	1.12759968528188e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_metabat.11"	3.14588317905081e-06	2.71370715930359e-05	3.01339573639912e-05	0.000101634587097404	1.37119185071108e-05	0.000372901581408034	3.04807122087355e-05	2.66871651912576e-05	1.58686762081684e-05	2.19531744462161e-05	2.17441990986382e-05	2.49137838079387e-05	9.81336220836414e-07	2.04611259243445e-06	6.70352340888867e-06	6.46239134940801e-06	1.02011433316443e-05	1.20825524735185e-05	9.92532792608169e-06	3.8908539873453e-06	2.17567942041411e-05	1.27065356983132e-05	1.2307294802152e-05	1.28187327406423e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_metabat.13"	2.19209948909655e-05	0.00141138277050321	0.000625568670049715	0.00183341148173412	0.000246238402098285	0.00417908264634794	3.7756085824169e-06	6.22410758206529e-06	4.14542220694054e-06	5.58714306579502e-06	4.97839466016049e-06	9.49096526016713e-06	2.83497130463853e-06	6.29573105364446e-06	4.90050676787723e-06	2.18542356106669e-05	1.52012661025159e-05	0.000129850147261702	4.97836859583528e-06	2.15951704560792e-06	2.45262222031253e-05	4.44921078437406e-06	8.7456382760747e-06	1.64651993845886e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_metabat.15"	4.26798163782052e-06	0.000163077477223563	2.26004680229934e-05	7.06423798544624e-05	3.26666293845876e-05	0.000645760790604492	3.01703882156601e-06	2.34707967480116e-06	2.53699839064761e-06	1.83945940935405e-06	4.55422650525893e-06	2.63637923893531e-06	2.59872369591865e-06	2.97298410866544e-06	3.46733969425276e-06	6.15673770450357e-06	5.08941067749431e-06	1.24181789311163e-05	5.5594400092293e-06	1.34038989037733e-06	1.20428156925525e-05	3.05162007689057e-06	5.22127658273117e-06	1.74469404041127e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_metabat.18"	4.30404908828098e-05	0.000139375047523882	3.68002824642987e-05	3.80693126928419e-05	4.46885635378808e-05	4.2016445317758e-05	2.17916404026254e-05	1.86027796447203e-05	0.000117879225876561	4.72242523130428e-05	8.45880599432651e-05	6.95345024269189e-05	2.82770214744715e-05	2.07409361933953e-05	2.60512789028191e-05	2.62425486553663e-05	4.59163059807272e-05	6.85423810071822e-05	5.95990814548734e-05	3.43847239934296e-05	7.32429783670748e-05	3.41832736344128e-05	2.77287081375759e-05	1.53712593914047e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_metabat.23"	2.20812946707897e-05	8.69032411729363e-05	4.02870053487413e-05	8.89141793796603e-05	2.06254908636373e-05	0.000319919429300486	5.71513353913791e-05	6.2745263306351e-05	6.37234301650899e-05	5.08859799223177e-05	9.87195568934067e-05	6.83701015963891e-05	2.1425840821595e-05	0.000111014724245931	0.000399784266747343	0.000217407071139882	0.00272921879778298	0.000252335158370565	2.84567946235127e-05	1.89702402540903e-05	6.56899929152996e-05	3.07469955646369e-05	6.23010180818029e-05	3.18645085194083e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_metabat.25"	1.49479544686108e-05	0.000117559970547776	2.05770847947158e-05	3.54222914336583e-05	1.64005299790934e-05	0.00288846173920793	6.80988762582043e-06	7.61496961157709e-06	1.52054086550579e-05	1.1329007016489e-05	1.47789115023598e-05	1.32917453296322e-05	6.40776206420221e-05	0.000121979789164361	0.000171517736875703	0.000664141705570918	0.00144990167169283	0.000567339234740352	1.32075961801182e-05	6.06898755920847e-06	1.48542047218244e-05	1.86430907218441e-05	1.69877963102432e-05	1.51468614440849e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_metabat.27"	3.2059955964849e-06	4.36981666629713e-06	5.40171058263392e-06	9.41163114376392e-06	4.05212157563079e-06	4.16561756901674e-06	9.82692644738645e-07	1.44301935561849e-06	9.94901329665729e-07	1.25495828862473e-06	4.01843515169905e-07	1.31818961946766e-06	5.45186789353563e-07	5.4213239628605e-07	7.62814732735607e-07	8.07798918676001e-07	1.47325045927467e-06	1.13740077297011e-06	5.80129135426357e-05	5.15491612007615e-05	3.41982396844262e-06	2.28230409111984e-06	6.71306989208293e-07	2.54130675339647e-05
"Salt_Pond_MetaG_R2_restored_DShore_MG_DASTool_bins_metabat.8"	2.01376598404208e-05	0.000225649171122293	0.000327354500860624	0.00113910148186868	0.000105720043951884	0.00300397318855418	1.11544235288755e-05	1.29871742005664e-05	1.3248769373382e-05	2.0268435921761e-05	1.03809574752226e-05	3.6667641248192e-05	9.99509113814866e-07	1.27313672418143e-05	3.53668648813781e-06	2.46706156244292e-06	3.01346684851637e-06	6.04127623675926e-06	1.05849225034479e-05	3.7977713560691e-06	6.46409671581087e-05	3.29651899902758e-05	1.23445896348858e-05	2.4094729593461e-05
"Salt_Pond_MetaG_R2_restored_H2O_MG_DASTool_bins_concoct_out.34"	1.52284790833033e-06	6.80127107594884e-07	5.05845807069397e-07	2.75731381164958e-07	5.7613102971054e-07	4.95370737937126e-07	5.34446876963123e-07	5.21573261066924e-07	5.80359108971675e-07	9.28325309393634e-07	1.58504942094796e-06	7.25004290707211e-07	1.76277061890985e-06	2.62322127235186e-07	5.31658753118756e-07	4.58480467356649e-07	4.9108348642489e-07	4.28856029152663e-07	8.74748046649921e-06	1.21007420659065e-06	1.07000627233481e-06	7.03924126980219e-06	4.84832825539322e-07	8.55517174156649e-06
"Salt_Pond_MetaG_R2_restored_H2O_MG_DASTool_bins_concoct_out.44"	1.58296032576442e-06	2.68650207499979e-06	1.19235083094929e-06	1.02939715634918e-06	1.34430573599126e-06	1.26094369656723e-06	6.72368651663283e-07	1.23439005119172e-06	1.67475057160398e-06	1.92541545652013e-06	1.33947838389968e-06	1.24788617309605e-05	1.37568799846882e-05	2.13355330151284e-06	2.0110570226666e-06	2.6417207881026e-06	2.99114487186069e-06	2.49855251767204e-06	0.000323201342909432	4.53312414315111e-05	1.64906849030423e-05	0.000417251346815852	5.92987840467325e-06	0.000813134011856627
"Salt_Pond_MetaG_R2_restored_H2O_MG_DASTool_bins_maxbin.002"	2.26423439001746e-06	3.92773404636046e-06	1.89692177651024e-06	1.93011966815471e-06	2.78463331026761e-06	2.40930313451238e-06	1.86194395845217e-06	3.18159689250824e-06	8.92094858933604e-06	1.02803432410628e-05	6.58576872084011e-06	4.76525547437558e-05	3.20024645350542e-05	5.10653741017828e-06	5.70955269653621e-06	5.26160917299774e-06	3.88402393808777e-06	4.25126846290466e-06	0.00158822521913381	0.000173170927226249	7.38514133062455e-05	0.00167063377276662	1.69505014775094e-05	0.00277950517447642
"Salt_Pond_MetaG_R2_restored_H2O_MG_DASTool_bins_maxbin.005"	5.73071712871676e-06	3.17959422800608e-06	3.57705249284788e-06	3.16171983735819e-06	3.207129398722e-06	1.86889869312643e-06	2.34639419208648e-05	3.32068309545942e-05	8.77171338988618e-05	7.48505258722201e-05	5.08555293087247e-05	2.92418397251909e-05	4.12524670610863e-06	1.95867188335605e-06	1.71055424916469e-06	2.96920683621449e-06	3.05811080182772e-06	2.12563423145233e-06	0.00025414807251231	0.000113188479631863	8.14463597883083e-05	0.000111576461802948	0.00014272732487223	0.000129141018682532
"Salt_Pond_MetaG_R2_restored_H2O_MG_DASTool_bins_maxbin.017"	2.64494636710004e-06	2.4994671204112e-06	1.86078993314814e-06	2.02203012854303e-06	2.03566297164391e-06	1.71128073105553e-06	3.74802422747687e-05	4.77934964890991e-05	3.85690082133748e-05	5.15220546713467e-05	8.6374031121798e-05	4.9234382287117e-05	4.39784010078541e-06	1.67886161430519e-06	2.51960017782367e-06	2.16140791753849e-06	2.38845150215742e-06	1.49167314487883e-06	0.000145079397754972	4.47168960650881e-05	5.74446504637785e-05	0.000158697065931406	5.32010788947572e-05	0.000173712060968922
"unbinned_reads"	0.943972682192422	0.886689871696742	0.906876099356499	0.889703752733509	0.922914436399436	0.755248689395387	0.448845968858574	0.430446241044109	0.500768312551834	0.423782635448164	0.50629954451484	0.50458209302675	0.902307452201839	0.939451418676538	0.935293338787382	0.919232814591067	0.851087437414758	0.797375520435437	0.642376520518621	0.539300715615546	0.617484401826211	0.542324829314427	0.564195763411427	0.573332127194366
