sra_run,bioproject,biosample,spire_mag_count,spire_mag_ids,spire_match_key,mgnify_study_present,mgnify_study,mgnify_samples_count,mgnify_run_present,mgnify_run_analysis_types
SRR8553977,PRJNA518351,SAMN10864006,30,spire_mag_02555763;spire_mag_02555844;spire_mag_02555881;spire_mag_02556301;spire_mag_02556491;spire_mag_02556921;spire_mag_02556970;spire_mag_02557005;spire_mag_02557020;spire_mag_02557134;spire_mag_02557529;spire_mag_02557672;spire_mag_02557844;spire_mag_02557895;spire_mag_02558472;spire_mag_02558489;spire_mag_02558837;spire_mag_02559041;spire_mag_02559194;spire_mag_02559482;spire_mag_02559537;spire_mag_02559569;spire_mag_02560159;spire_mag_02560221;spire_mag_02560251;spire_mag_02560438;spire_mag_02560464;spire_mag_02560540;spire_mag_02560835;spire_mag_02560893,SAMN10864006,False,,0,False,
SRR8554006,PRJNA518353,SAMN10863985,0,,,False,,0,False,
SRR8554049,PRJNA518354,SAMN10863984,0,,,False,,0,False,
SRR8554043,PRJNA518355,SAMN10864369,36,spire_mag_02555912;spire_mag_02555965;spire_mag_02556118;spire_mag_02556143;spire_mag_02556163;spire_mag_02556179;spire_mag_02556627;spire_mag_02556754;spire_mag_02556805;spire_mag_02557271;spire_mag_02557400;spire_mag_02557431;spire_mag_02557781;spire_mag_02557837;spire_mag_02557985;spire_mag_02557998;spire_mag_02558026;spire_mag_02558035;spire_mag_02558072;spire_mag_02558084;spire_mag_02558123;spire_mag_02558144;spire_mag_02558595;spire_mag_02558703;spire_mag_02558745;spire_mag_02558795;spire_mag_02559157;spire_mag_02559306;spire_mag_02559419;spire_mag_02559442;spire_mag_02559812;spire_mag_02560058;spire_mag_02560391;spire_mag_02560598;spire_mag_02560715;spire_mag_02560762,SAMN10864369,False,,0,False,
SRR8554046,PRJNA518356,SAMN10864005,0,,,False,,0,False,
SRR8554042,PRJNA518357,SAMN10864019,2,spire_mag_02556933;spire_mag_02558927,SAMN10864019,False,,0,False,
SRR8554074,PRJNA518358,SAMN10864273,2,spire_mag_02560296;spire_mag_02560564,SAMN10864273,False,,0,False,
SRR8554076,PRJNA518359,SAMN10864018,7,spire_mag_02557933;spire_mag_02558339;spire_mag_02559132;spire_mag_02559562;spire_mag_02559625;spire_mag_02560849;spire_mag_02560901,SAMN10864018,False,,0,False,
SRR8554078,PRJNA518360,SAMN10864274,8,spire_mag_02557194;spire_mag_02557648;spire_mag_02557852;spire_mag_02558827;spire_mag_02559205;spire_mag_02559248;spire_mag_02559885;spire_mag_02560289,SAMN10864274,False,,0,False,
SRR8554077,PRJNA518361,SAMN10864370,6,spire_mag_02556235;spire_mag_02557771;spire_mag_02557870;spire_mag_02558270;spire_mag_02558937;spire_mag_02558997,SAMN10864370,False,,0,False,
SRR8554079,PRJNA518362,SAMN10864017,8,spire_mag_02555884;spire_mag_02556383;spire_mag_02557598;spire_mag_02557652;spire_mag_02558984;spire_mag_02560240;spire_mag_02560401;spire_mag_02560899,SAMN10864017,False,,0,False,
SRR8554080,PRJNA518363,SAMN10863983,13,spire_mag_02556085;spire_mag_02556516;spire_mag_02556617;spire_mag_02556706;spire_mag_02557338;spire_mag_02557973;spire_mag_02558156;spire_mag_02558628;spire_mag_02559176;spire_mag_02559224;spire_mag_02559355;spire_mag_02559872;spire_mag_02560625,SAMN10863983,False,,0,False,
SRR8554879,PRJNA518381,SAMN10864011,7,spire_mag_02557087;spire_mag_02557737;spire_mag_02557746;spire_mag_02558194;spire_mag_02559047;spire_mag_02559630;spire_mag_02560926,SAMN10864011,False,,0,False,
SRR8554881,PRJNA518383,SAMN10864010,8,spire_mag_02557066;spire_mag_02557758;spire_mag_02558212;spire_mag_02559067;spire_mag_02559099;spire_mag_02559756;spire_mag_02560355;spire_mag_02560876,SAMN10864010,False,,0,False,
SRR8554880,PRJNA518384,SAMN10864315,4,spire_mag_02556193;spire_mag_02558920;spire_mag_02560162;spire_mag_02560567,SAMN10864315,False,,0,False,
SRR8554886,PRJNA518386,SAMN10864004,4,spire_mag_02556451;spire_mag_02559535;spire_mag_02559589;spire_mag_02560840,SAMN10864004,False,,0,False,
SRR8554887,PRJNA518387,SAMN10864008,4,spire_mag_02558342;spire_mag_02559507;spire_mag_02560508;spire_mag_02560904,SAMN10864008,False,,0,False,
SRR8554885,PRJNA518388,SAMN10864373,6,spire_mag_02557675;spire_mag_02557922;spire_mag_02558848;spire_mag_02559142;spire_mag_02560415;spire_mag_02560519,SAMN10864373,False,,0,False,
SRR8554891,PRJNA518390,SAMN10864237,13,spire_mag_02556267;spire_mag_02556605;spire_mag_02557357;spire_mag_02557805;spire_mag_02557952;spire_mag_02558533;spire_mag_02558950;spire_mag_02559010;spire_mag_02559026;spire_mag_02559295;spire_mag_02560259;spire_mag_02560487;spire_mag_02560539,SAMN10864237,False,,0,False,
SRR8554889,PRJNA518391,SAMN10864382,8,spire_mag_02556392;spire_mag_02557278;spire_mag_02557628;spire_mag_02558875;spire_mag_02558966;spire_mag_02559172;spire_mag_02560114;spire_mag_02560229,SAMN10864382,False,,0,False,
SRR8554890,PRJNA518392,SAMN10864316,13,spire_mag_02205331;spire_mag_02205334;spire_mag_02205339;spire_mag_02205340;spire_mag_02205343;spire_mag_02205344;spire_mag_02205345;spire_mag_02205347;spire_mag_02205350;spire_mag_02205352;spire_mag_02205365;spire_mag_02205366;spire_mag_02205368,SAMN10864316,False,,0,False,
SRR8554892,PRJNA518393,SAMN10863977,13,spire_mag_02209615;spire_mag_02209619;spire_mag_02209621;spire_mag_02209626;spire_mag_02209628;spire_mag_02209636;spire_mag_02209639;spire_mag_02209644;spire_mag_02209649;spire_mag_02209651;spire_mag_02209653;spire_mag_02209654;spire_mag_02209656,SAMN10863977,False,,0,False,
SRR8554897,PRJNA518394,SAMN10863976,0,,,False,,0,False,
SRR8554894,PRJNA518395,SAMN10863958,12,spire_mag_02198485;spire_mag_02198486;spire_mag_02198489;spire_mag_02198495;spire_mag_02198498;spire_mag_02198500;spire_mag_02198501;spire_mag_02198503;spire_mag_02198506;spire_mag_02198508;spire_mag_02198516;spire_mag_02198517,SAMN10863958,False,,0,False,
SRR8554899,PRJNA518496,SAMN10863975,0,,,False,,0,False,
SRR8554905,PRJNA518497,SAMN10864383,0,,,False,,0,False,
SRR8554904,PRJNA518498,SAMN10864003,11,spire_mag_02555780;spire_mag_02555824;spire_mag_02556415;spire_mag_02556422;spire_mag_02557063;spire_mag_02558381;spire_mag_02558428;spire_mag_02559479;spire_mag_02559754;spire_mag_02560841;spire_mag_02560921,SAMN10864003,False,,0,False,
SRR8555042,PRJNA518499,SAMN10863974,13,spire_mag_02555931;spire_mag_02556704;spire_mag_02557178;spire_mag_02557235;spire_mag_02557439;spire_mag_02558109;spire_mag_02558722;spire_mag_02559320;spire_mag_02559357;spire_mag_02559402;spire_mag_02560004;spire_mag_02560688;spire_mag_02560753,SAMN10863974,False,,0,False,
SRR8555051,PRJNA518500,SAMN10864278,0,,,False,,0,False,
SRR8555128,PRJNA518501,SAMN10863973,0,,,False,,0,False,
SRR8555127,PRJNA518502,SAMN10864312,32,spire_mag_02555817;spire_mag_02555907;spire_mag_02556269;spire_mag_02556659;spire_mag_02556850;spire_mag_02556912;spire_mag_02557060;spire_mag_02557502;spire_mag_02557559;spire_mag_02557571;spire_mag_02557620;spire_mag_02557633;spire_mag_02557663;spire_mag_02557939;spire_mag_02557963;spire_mag_02558164;spire_mag_02558263;spire_mag_02558326;spire_mag_02558880;spire_mag_02558941;spire_mag_02558981;spire_mag_02559042;spire_mag_02559234;spire_mag_02559518;spire_mag_02559628;spire_mag_02559660;spire_mag_02560158;spire_mag_02560213;spire_mag_02560278;spire_mag_02560510;spire_mag_02560919;spire_mag_02560976,SAMN10864312,False,,0,False,
SRR8555123,PRJNA518503,SAMN10864002,25,spire_mag_02555777;spire_mag_02556236;spire_mag_02556410;spire_mag_02556453;spire_mag_02557120;spire_mag_02557561;spire_mag_02557764;spire_mag_02558217;spire_mag_02558255;spire_mag_02558273;spire_mag_02558307;spire_mag_02558452;spire_mag_02558465;spire_mag_02558505;spire_mag_02559044;spire_mag_02559103;spire_mag_02559550;spire_mag_02559570;spire_mag_02559624;spire_mag_02559662;spire_mag_02559717;spire_mag_02559737;spire_mag_02560216;spire_mag_02560822;spire_mag_02560975,SAMN10864002,False,,0,False,
SRR8555068,PRJNA518504,SAMN10864228,1,spire_mag_02163768,SAMN10864228,False,,0,False,
SRR8555072,PRJNA518506,SAMN10863972,31,spire_mag_02555980;spire_mag_02556129;spire_mag_02556169;spire_mag_02556522;spire_mag_02556570;spire_mag_02556780;spire_mag_02556793;spire_mag_02556817;spire_mag_02557189;spire_mag_02557296;spire_mag_02557348;spire_mag_02557427;spire_mag_02557976;spire_mag_02558003;spire_mag_02558037;spire_mag_02558052;spire_mag_02558521;spire_mag_02558614;spire_mag_02558723;spire_mag_02559126;spire_mag_02559225;spire_mag_02559325;spire_mag_02559347;spire_mag_02559369;spire_mag_02559785;spire_mag_02559987;spire_mag_02560029;spire_mag_02560051;spire_mag_02560422;spire_mag_02560692;spire_mag_02560749,SAMN10863972,False,,0,False,
SRR8555044,PRJNA518507,SAMN10864229,27,spire_mag_02555941;spire_mag_02556328;spire_mag_02556384;spire_mag_02556492;spire_mag_02556515;spire_mag_02556562;spire_mag_02556637;spire_mag_02556662;spire_mag_02557168;spire_mag_02557218;spire_mag_02557250;spire_mag_02557546;spire_mag_02557606;spire_mag_02557783;spire_mag_02557835;spire_mag_02557846;spire_mag_02557881;spire_mag_02557897;spire_mag_02558097;spire_mag_02558592;spire_mag_02558697;spire_mag_02559021;spire_mag_02559117;spire_mag_02559196;spire_mag_02559216;spire_mag_02559468;spire_mag_02559791,SAMN10864229,False,,0,False,
SRR8555071,PRJNA518508,SAMN10864000,18,spire_mag_02555821;spire_mag_02555861;spire_mag_02555906;spire_mag_02556124;spire_mag_02556156;spire_mag_02556435;spire_mag_02557059;spire_mag_02557084;spire_mag_02557720;spire_mag_02558389;spire_mag_02558424;spire_mag_02558483;spire_mag_02559056;spire_mag_02559068;spire_mag_02559092;spire_mag_02559721;spire_mag_02559731;spire_mag_02559761,SAMN10864000,False,,0,False,
SRR8555679,PRJNA518509,SAMN10864249,23,spire_mag_02555940;spire_mag_02556326;spire_mag_02556513;spire_mag_02556563;spire_mag_02556588;spire_mag_02556661;spire_mag_02556709;spire_mag_02557252;spire_mag_02557306;spire_mag_02557336;spire_mag_02557360;spire_mag_02557780;spire_mag_02557834;spire_mag_02557883;spire_mag_02558527;spire_mag_02558594;spire_mag_02558684;spire_mag_02558701;spire_mag_02559232;spire_mag_02559832;spire_mag_02559900;spire_mag_02559955;spire_mag_02560698,SAMN10864249,False,,0,False,
SRR8555677,PRJNA518510,SAMN10863971,5,spire_mag_02555976;spire_mag_02556032;spire_mag_02556571;spire_mag_02557193;spire_mag_02557821,SAMN10863971,False,,0,False,
SRR8555681,PRJNA518511,SAMN10863970,9,spire_mag_02556091;spire_mag_02556567;spire_mag_02557327;spire_mag_02557841;spire_mag_02557918;spire_mag_02558616;spire_mag_02559135;spire_mag_02559237;spire_mag_02559892,SAMN10863970,False,,0,False,
SRR8555691,PRJNA518512,SAMN10864250,0,,,False,,0,False,
SRR8555683,PRJNA518513,SAMN10864324,15,spire_mag_02556242;spire_mag_02556904;spire_mag_02556939;spire_mag_02556953;spire_mag_02557514;spire_mag_02557647;spire_mag_02558191;spire_mag_02558301;spire_mag_02558909;spire_mag_02558995;spire_mag_02559174;spire_mag_02559270;spire_mag_02559968;spire_mag_02560460;spire_mag_02560477,SAMN10864324,False,,0,False,
SRR8555684,PRJNA518514,SAMN10863999,14,spire_mag_02556150;spire_mag_02556159;spire_mag_02556711;spire_mag_02556747;spire_mag_02557085;spire_mag_02557437;spire_mag_02557461;spire_mag_02557724;spire_mag_02558760;spire_mag_02558809;spire_mag_02559085;spire_mag_02560075;spire_mag_02560347;spire_mag_02560354,SAMN10863999,False,,0,False,
SRR8555682,PRJNA518515,SAMN10863969,14,spire_mag_02556120;spire_mag_02556153;spire_mag_02556676;spire_mag_02556755;spire_mag_02557448;spire_mag_02557756;spire_mag_02558702;spire_mag_02558767;spire_mag_02558815;spire_mag_02559371;spire_mag_02560008;spire_mag_02560041;spire_mag_02560353;spire_mag_02560372,SAMN10863969,False,,0,False,
SRR8555678,PRJNA518516,SAMN10863998,9,spire_mag_02556155;spire_mag_02556670;spire_mag_02557450;spire_mag_02557718;spire_mag_02558781;spire_mag_02558806;spire_mag_02559339;spire_mag_02559977;spire_mag_02560337,SAMN10863998,False,,0,False,
SRR8555680,PRJNA518517,SAMN10864251,11,spire_mag_02555738;spire_mag_02556987;spire_mag_02558268;spire_mag_02558321;spire_mag_02558933;spire_mag_02558970;spire_mag_02559003;spire_mag_02560117;spire_mag_02560574;spire_mag_02560924;spire_mag_02560978,SAMN10864251,False,,0,False,
SRR8555692,PRJNA518518,SAMN10864384,11,spire_mag_02555913;spire_mag_02556062;spire_mag_02556305;spire_mag_02557828;spire_mag_02557929;spire_mag_02558654;spire_mag_02558912;spire_mag_02559296;spire_mag_02560419;spire_mag_02560517;spire_mag_02560780,SAMN10864384,False,,0,False,
SRR8555696,PRJNA518519,SAMN10863968,20,spire_mag_02555910;spire_mag_02556016;spire_mag_02556111;spire_mag_02556730;spire_mag_02557200;spire_mag_02557383;spire_mag_02557434;spire_mag_02557446;spire_mag_02557463;spire_mag_02558125;spire_mag_02558698;spire_mag_02558766;spire_mag_02558788;spire_mag_02559414;spire_mag_02559440;spire_mag_02560042;spire_mag_02560102;spire_mag_02560615;spire_mag_02560767;spire_mag_02560785,SAMN10863968,False,,0,False,
SRR8555697,PRJNA518520,SAMN10863997,8,spire_mag_02555919;spire_mag_02556147;spire_mag_02558018;spire_mag_02558121;spire_mag_02559338;spire_mag_02559445;spire_mag_02560045;spire_mag_02560721,SAMN10863997,False,,0,False,
SRR8555694,PRJNA518521,SAMN10864307,4,spire_mag_02557945;spire_mag_02558895;spire_mag_02558958;spire_mag_02560531,SAMN10864307,False,,0,False,
SRR8555698,PRJNA518522,SAMN10864385,14,spire_mag_02556261;spire_mag_02556485;spire_mag_02556648;spire_mag_02556731;spire_mag_02557925;spire_mag_02557997;spire_mag_02559106;spire_mag_02559146;spire_mag_02559413;spire_mag_02559434;spire_mag_02559807;spire_mag_02559887;spire_mag_02560459;spire_mag_02560614,SAMN10864385,False,,0,False,
SRR8555695,PRJNA518523,SAMN10863996,8,spire_mag_02556683;spire_mag_02556800;spire_mag_02557402;spire_mag_02557712;spire_mag_02557968;spire_mag_02558645;spire_mag_02558793;spire_mag_02560789,SAMN10863996,False,,0,False,
SRR8555699,PRJNA518524,SAMN10863967,0,,,False,,0,False,
SRR8556220,PRJNA518542,SAMN10863960,0,,,False,,0,False,
SRR8556253,PRJNA518543,SAMN10863990,2,spire_mag_02163762;spire_mag_02163763,SAMN10863990,False,,0,False,
SRR8556258,PRJNA518544,SAMN10863989,0,,,False,,0,False,
SRR8556252,PRJNA518545,SAMN10864431,0,,,False,,0,False,
SRR9020978,PRJNA539550,SAMN11528533,1,spire_mag_02163765,SAMN11528533,False,,0,False,
SRR9020979,PRJNA539550,SAMN11528533,1,spire_mag_02163765,SAMN11528533,False,,0,False,
SRR9021073,PRJNA539551,SAMN11532089,31,spire_mag_02556100;spire_mag_02556206;spire_mag_02556245;spire_mag_02556277;spire_mag_02556369;spire_mag_02556565;spire_mag_02556956;spire_mag_02556988;spire_mag_02557286;spire_mag_02557509;spire_mag_02557627;spire_mag_02557634;spire_mag_02557775;spire_mag_02557820;spire_mag_02557960;spire_mag_02558265;spire_mag_02558816;spire_mag_02558873;spire_mag_02558976;spire_mag_02559038;spire_mag_02559129;spire_mag_02559173;spire_mag_02559235;spire_mag_02559666;spire_mag_02559849;spire_mag_02559897;spire_mag_02559947;spire_mag_02560154;spire_mag_02560208;spire_mag_02560300;spire_mag_02560578,SAMN11532089,False,,0,False,
SRR9021064,PRJNA539552,SAMN11532530,0,,,False,,0,False,
SRR9020977,PRJNA539553,SAMN11533331,1,spire_mag_02559080,SAMN11533331,False,,0,False,
SRR9020976,PRJNA539554,SAMN11532509,6,spire_mag_02555842;spire_mag_02558334;spire_mag_02558433;spire_mag_02559557;spire_mag_02560135;spire_mag_02560807,SAMN11532509,False,,0,False,
SRR9021057,PRJNA539555,SAMN11532193,4,spire_mag_02556219;spire_mag_02557015;spire_mag_02558475;spire_mag_02560837,SAMN11532193,False,,0,False,
SRR9020972,PRJNA539556,SAMN11528532,3,spire_mag_02555747;spire_mag_02558208;spire_mag_02560236,SAMN11528532,False,,0,False,
SRR9021102,PRJNA539560,SAMN11532795,13,spire_mag_02556298;spire_mag_02556641;spire_mag_02557229;spire_mag_02557284;spire_mag_02557313;spire_mag_02557583;spire_mag_02557813;spire_mag_02558606;spire_mag_02558820;spire_mag_02558904;spire_mag_02559023;spire_mag_02559775;spire_mag_02559827,SAMN11532795,False,,0,False,
SRR9021105,PRJNA539561,SAMN11532863,0,,,False,,0,False,
SRR9021104,PRJNA539561,SAMN11532863,0,,,False,,0,False,
SRR9021103,PRJNA539562,SAMN11532365,19,spire_mag_02555856;spire_mag_02556189;spire_mag_02556251;spire_mag_02556319;spire_mag_02556577;spire_mag_02556898;spire_mag_02557524;spire_mag_02557549;spire_mag_02557695;spire_mag_02558172;spire_mag_02558229;spire_mag_02558245;spire_mag_02558907;spire_mag_02559282;spire_mag_02559474;spire_mag_02559638;spire_mag_02560173;spire_mag_02560469;spire_mag_02560883,SAMN11532365,False,,0,False,
SRR9021112,PRJNA539563,SAMN11532265,13,spire_mag_02556322;spire_mag_02557011;spire_mag_02557135;spire_mag_02557556;spire_mag_02558226;spire_mag_02558241;spire_mag_02558277;spire_mag_02558479;spire_mag_02560130;spire_mag_02560446;spire_mag_02560547;spire_mag_02560910;spire_mag_02560940,SAMN11532265,False,,0,False,
SRR9021116,PRJNA539565,SAMN11532364,19,spire_mag_02555810;spire_mag_02555854;spire_mag_02556871;spire_mag_02556977;spire_mag_02557013;spire_mag_02557101;spire_mag_02557525;spire_mag_02558177;spire_mag_02558400;spire_mag_02558946;spire_mag_02559022;spire_mag_02559637;spire_mag_02559689;spire_mag_02560149;spire_mag_02560200;spire_mag_02560298;spire_mag_02560321;spire_mag_02560886;spire_mag_02560936,SAMN11532364,False,,0,False,
SRR9021117,PRJNA539566,SAMN11533386,0,,,False,,0,False,
SRR9021113,PRJNA539567,SAMN11533412,7,spire_mag_02555812;spire_mag_02555836;spire_mag_02558508;spire_mag_02559061;spire_mag_02559083;spire_mag_02559732;spire_mag_02560358,SAMN11533412,False,,0,False,
SRR9021115,PRJNA539568,SAMN11532280,23,spire_mag_02555857;spire_mag_02556344;spire_mag_02557126;spire_mag_02557143;spire_mag_02557557;spire_mag_02558209;spire_mag_02558264;spire_mag_02558316;spire_mag_02558383;spire_mag_02558454;spire_mag_02558467;spire_mag_02559555;spire_mag_02559576;spire_mag_02559669;spire_mag_02559700;spire_mag_02559710;spire_mag_02559745;spire_mag_02559753;spire_mag_02560118;spire_mag_02560203;spire_mag_02560269;spire_mag_02560484;spire_mag_02560969,SAMN11532280,False,,0,False,
SRR9021166,PRJNA539569,SAMN11528530,0,,,False,,0,False,
SRR9021244,PRJNA539570,SAMN11532876,4,spire_mag_02556530;spire_mag_02557860;spire_mag_02558713;spire_mag_02560467,SAMN11532876,False,,0,False,
SRR9021245,PRJNA539571,SAMN11532531,9,spire_mag_02201863;spire_mag_02201866;spire_mag_02201868;spire_mag_02201870;spire_mag_02201872;spire_mag_02201890;spire_mag_02201894;spire_mag_02201896;spire_mag_02201897,SAMN11532531,False,,0,False,
SRR9021243,PRJNA539572,SAMN11532663,5,spire_mag_02555835;spire_mag_02556190;spire_mag_02557526;spire_mag_02558314;spire_mag_02560914,SAMN11532663,False,,0,False,
SRR9021249,PRJNA539573,SAMN11532864,6,spire_mag_02556296;spire_mag_02556914;spire_mag_02557668;spire_mag_02557833;spire_mag_02557930;spire_mag_02559578,SAMN11532864,False,,0,False,
SRR9021247,PRJNA539574,SAMN11532363,7,spire_mag_02557010;spire_mag_02558243;spire_mag_02558298;spire_mag_02558825;spire_mag_02559724;spire_mag_02560204;spire_mag_02560955,SAMN11532363,False,,0,False,
SRR9021246,PRJNA539575,SAMN11533336,9,spire_mag_02555876;spire_mag_02557495;spire_mag_02557612;spire_mag_02558280;spire_mag_02558415;spire_mag_02558883;spire_mag_02558947;spire_mag_02559529;spire_mag_02560890,SAMN11533336,False,,0,False,
SRR9021270,PRJNA539576,SAMN11532528,11,spire_mag_02555895;spire_mag_02556321;spire_mag_02556923;spire_mag_02557037;spire_mag_02557551;spire_mag_02558856;spire_mag_02558980;spire_mag_02559497;spire_mag_02559639;spire_mag_02560137;spire_mag_02560985,SAMN11532528,False,,0,False,
SRR9021248,PRJNA539577,SAMN11532925,1,spire_mag_02560860,SAMN11532925,False,,0,False,
SRR9023237,PRJNA539579,SAMN11532194,7,spire_mag_02555752;spire_mag_02555888;spire_mag_02557664;spire_mag_02558477;spire_mag_02558853;spire_mag_02560243;spire_mag_02560317,SAMN11532194,False,,0,False,
SRR9023238,PRJNA539579,SAMN11532194,7,spire_mag_02555752;spire_mag_02555888;spire_mag_02557664;spire_mag_02558477;spire_mag_02558853;spire_mag_02560243;spire_mag_02560317,SAMN11532194,False,,0,False,
