Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
7ee6fc896fb749d7683d1bc8a6d79f24,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,
7eed5f9c4055cafee5d0382f25e0915c,Bacteria,Cyanobacteria,Chloroplast,,,,
7ef0554021981edb560fe973fc86d37d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
7ef968d7ea34e0f968824e323539c52c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
7efb7fedd631160f557056817b783eb0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
7f0590a88919ccdfc07775f5d53fbda3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
7f1f39908fed55282d5944bb34c541ce,Unassigned,,,,,,
7f2b2474fb17548fb767b427ab247647,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
7f5fe58f2213f9ff72d6709cd41cd414,Bacteria,Firmicutes,Bacilli,Lactobacillales,uncultured,uncultured bacterium,uncultured bacterium
7f6be661b08cf591914758971e259df8,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enterorhabdus,Ambiguous_taxa
7f9f04387934a313575281fc81ec3c98,Bacteria,Firmicutes,,,,,
7fa7ad4158ffd637ea27bf33a333be18,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
7fb64ff6f4027979a7776e93826fb5f9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,,
7fc2ce0f5d44fb7026cd3381438cd813,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
7fc44f89cc96ad6b0d3000d60b0399fc,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,
7fd05a10f8c0b812eb49c874163214fb,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
7fd7b295d71ff18d703a5822d8fcbbe7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
7fe62213517690b89875fe1ad7c2895d,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 9,
7ffb31470e54147f0ee4256459d6e243,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,uncultured bacterium
8024c1a8a52c5a6a4febe05450bb4f1e,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Tepidimicrobium,uncultured bacterium
802574d1572da7c4eb37bc7d1da5ff9d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-001,Ambiguous_taxa
803db324aa43e4592625b6981b967d15,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,
805d36d5f41a974ab8382b54bc747edd,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,Ambiguous_taxa
806ca36a182d95d098b6a0357c3f687a,Bacteria,Firmicutes,,,,,
80713f581e1a7f361e9e7cb9456a52e6,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
8091bcd85ef56486f05b045f464afbc4,Bacteria,Firmicutes,Bacilli,Lactobacillales,,,
809e296e06bde3134db245f3ec9bcdd9,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
80cf8ee36345ba26e5361202f3d345dd,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
80d551a0cb3afe54ebf94f05c38ddf0f,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
80e17b17a434673b778b2dfb43d1285d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
80ed1c14d34ce5ec4696a14a4fac2534,Bacteria,Cyanobacteria,Chloroplast,,,,
81036e8fb9126b7521be346e3dd7e2d7,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
8140afcf0e697c4ef9b48426e87f0bb2,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,uncultured bacterium
8149099bc5b6c9225ae21a7e7bab6c5f,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,Ambiguous_taxa
817d72be82d91354428c72c06927934a,Unassigned,,,,,,
817f3d72a7beb2b7fc5f5e4ef3e6e684,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
8184d5aee81ab4e8abb714b3359e436d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,,
81884c298fe233a5cb4164137131829a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
818a9c32c70deee998de7637f64aa390,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-001,uncultured bacterium
8193a5a790ad5c58affb487d54df97f8,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
81c446a5b3da930b84d6903d04948da4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,Lachnospiraceae bacterium A2
81c91163b6fa13059ffbe08ca62a32dc,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,uncultured bacterium
820056f4b56079b98d48a23e1a62293b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
821b9c197525edbfb986d233f06b5d21,Bacteria,Firmicutes,Bacilli,Lactobacillales,uncultured,uncultured bacterium,uncultured bacterium
822fb94882120838eabeeced38a20386,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,
826a0f41067a901d9c108323b440a388,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
826c93156b062d3a61e5915feb6d3677,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Atopostipes,uncultured bacterium
828397b86dedb04e33dc46c6538df84f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,uncultured bacterium,uncultured bacterium
82941b678b0a1bba9d14b1ea99204dbc,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
82d182f19d5a530fda299483132a7449,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,
82fa413533b0fd8a2a71c06cb11688e3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
82fdca4d47e705515d66b33df8889d65,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,[Clostridium] scindens
83209242a3aab40d5660f5ad354b62ab,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
8327bd7af58c7050dd5116b8ccecb4b4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
832a5836a7d5621236403cff59f5e370,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
833c29a03bf42b6f52b5a25fea49c375,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 9,uncultured bacterium
833fc3d99a869d7a6ede814653cb0746,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured Bacteroidales bacterium,uncultured Bacteroidales bacterium
8383ce6217f79e048bfd7d8774f9639c,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
838af3356290768bef3adfc1645b0f51,Bacteria,Firmicutes,,,,,
83a4aa4f6ec422145d5f32d8c92363cb,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,,
83b3a43467db5ae901cc629a4500feae,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
83b471570bde8b8362752b9924a4bef9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,
840006af76f85cb6744baa52879ba29d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
84044489317313281ca6eae3af56e76c,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
840797bcaa570df373bd5ac218ce7c3c,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
8409183920dcb6299926dc69e03a87a6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,uncultured bacterium
84109b64fe0a82125f7f72a9cddf6fe1,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enterorhabdus,Ambiguous_taxa
842f158324cd615c707e6b45b5783f04,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,uncultured bacterium
84322452ac9b2fe28963c4006e0fd456,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
84457fcb53f21d3c1c7145242a051c26,Bacteria,Cyanobacteria,Chloroplast,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat),Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
845a3bbcb352e26df99e65986e3e7bf2,Bacteria,,,,,,
8462d59ec913cd76a9bc1e7c5d00cbb5,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
8479231384b9024e74c3980503a34d4c,Bacteria,,,,,,
848701124e7912d92b7c48e6702d01ca,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,uncultured bacterium
848b9338a17a939d57cc62933d2ca697,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,[Clostridium] aldenense
849cb54e84a50c671403bccef7b4fcef,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
84b07e15fd9d9adf81c859446ecc6418,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,uncultured bacterium
84b9ca490377566fc64886b4a9af7fb4,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,
84bcaee578e8415c9d53c1d8d783c95e,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,uncultured,[Clostridium] leptum
84d6ce3e8ba2603f61582c015df0b982,Bacteria,,,,,,
84e1e6d86be1db00601cd4b6e1cec7a0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,uncultured bacterium
84ec9001fd8abe67fddc54c84b3ac374,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
84ecd0abc6be00fbcf3ac476a37cbc0c,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,
84eed7f6fa22a0d4c401131fdebef648,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
85291a8f25e75df1e932e5634d9e5ac2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,,
8539508311a620fbb21eda46fd7e476c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
8565122ec56159be67b168aabf1aa63c,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
8588637d075266f4424ab769e93f906f,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-006,uncultured bacterium
8589fbbd8210908846fd0ec566fd4333,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
86093e904683491132bc27fc07b61920,Bacteria,,,,,,
861a6ba93422b76eaf2d5884b5a3b530,Bacteria,,,,,,
8626f1db83169f8abb7105b644d3567a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Atopostipes,uncultured bacterium
8663df050c7e3bdc1249544cc7f4a781,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,
86751ce92cce16a1dfc6cfc3039e6a59,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
8679eb33e1e48f680351269da878d6b6,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,uncultured bacterium
86816494e658047a7cb5832185c13840,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
8698217397789d05782413340f4cdb6d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
86a96b34ff142db2c1481c4c25974764,Bacteria,Cyanobacteria,Chloroplast,,,,
86c81aca610df3db78d70420acd18313,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
86d8fc45716e7ecab3e6b3797e4ebc6e,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
86eba9755a64b3d17f82b27436717708,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
86fa1177a4965e2859557e52cd6581c0,Bacteria,,,,,,
873b8bbb435d760bc01380ac283203f6,Bacteria,Tenericutes,Mollicutes,Mollicutes RF9,uncultured Mollicutes bacterium,uncultured Mollicutes bacterium,uncultured Mollicutes bacterium
875e23800e02f3a17b5531f112ab8074,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
8766325f2c146d9ccb109e397547a625,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
877526e789fedd016d6f5b12d5f019f6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
8783d84c38b9503f6bd237fb57633e74,Bacteria,Firmicutes,,,,,
87e1dade449ce7357886fc2a92e2e911,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured Bacteroidales bacterium,uncultured Bacteroidales bacterium
87f85493bc6dc784862084be1f726726,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
88161d9fb846a30eb46c8d328c8b66a5,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. B1
88354befbfd39ed9504c23b9a2cf08bd,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,uncultured bacterium
8836eba5fd5863954f9f935da9bbac5c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
88534e3269e9524625c04ff77b234385,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,uncultured bacterium
88fb47ddcad2ca6c0bc24cafbc74adec,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
890013c5c21778c72f635b4ac2070373,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,
8925a41aaa1d606a850067b5935678a3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
893f8af7c13e43a77aac5585f1d43e5a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK3A20 group,
895446f7835d152b6ceaee4ce84b5335,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,uncultured bacterium,uncultured bacterium
8956b2a248d97cf8a1da31d35e46d396,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
8959123104b8a7ecf8035d5a4dfe0b7d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,,
898c02840505e7cb289336ec2e56a948,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Paraclostridium,
89a9c534d84d47da11a00a9655bf569e,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
89b7b23234450fb1c61a455360dd38b7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
89c16a2ede9a268eeff2c2e4ce677ed0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
89c6735d84a62f1fc6dc4c886175e453,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
89d3afe0232b3dfb3e46c4f15a62769f,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
89d9da4fda95341792ffad398b97108d,Bacteria,Cyanobacteria,Chloroplast,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat),Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
89e46f710abd65ad7394987da60c53b8,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 15,
89f6edba2a03a55319cebf0f4c287edb,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
8a129d13038d84b808ce9e547df4a4f6,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
8a302df3673f1a6b9a63bfc41cf9dc97,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
8aa8a6d9e86d87a1507feb248c37d587,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
8abe379b7df6ae6362f4bf460efa93f4,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,
8ad83d7c0b423f0b5b80d0bcf8c371f1,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
8aec47eb24d22ae8cea37151a8d0b194,Bacteria,Firmicutes,,,,,
8b0184e7d818dbaf4007cfe4d038fdd3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,Ambiguous_taxa
8b02d4598190d65c11b6406897ec1517,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,uncultured bacterium
8b39a04157fc77ce1de7595637dee9de,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
8b3b1113fa42878c47c930fda83a5971,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] xylanophilum group,uncultured bacterium
8b4246034a1e470c880ebd98cdce6b1a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
8b845be5d6ca41b2fa9ebb532547234e,Bacteria,,,,,,
8b92111bdfbe297058f80c01702917ea,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,uncultured,[Clostridium] leptum
8bc789297ee47437c2c8b58fb5ce6dec,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,uncultured bacterium
8bc9c6a79e9cb5ca20e88fd6c679d3c9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
8bf365a27166fe7e778abe1ed5ca3dff,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
8c00f907d0f6decdef2c41c1fc60c70a,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,Ambiguous_taxa
8c03c9ada8dc48958303c3444f65adb7,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,,
8c4c0cf4c06fc7f5ea657baeda9878f6,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,
8c79eba6c0c45b69fd5289f53fae20e2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,
8c87034f49942c6bd9ffd91b72d87094,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-004,Ambiguous_taxa
8caaa238a268198acc05c3b5bb4d6052,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
8ccb5b3cb034431f8d3418d7f089b515,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,uncultured bacterium
8cf5448c1a3208c821cd8919bfc1c9c1,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
8cf7b5e100556d4a81aad1c539d15ebf,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
8d2fc9f452b608c4063c6bff030cf13d,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 5,Ambiguous_taxa
8d4bf5e6f69e0a796e90d91b4d9ea414,Bacteria,,,,,,
8d608aa8eac3f6f0dc065dc2ed142302,Bacteria,,,,,,
8d8c7ae6d8c67d3412b3a9bc912b09a7,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
8d92fa5d7924155966c7ea686c9defba,Bacteria,Firmicutes,Bacilli,Lactobacillales,uncultured,uncultured bacterium,uncultured bacterium
8da39150e45c9dead1af29525d8531c8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,
8db258e4bead89247d092199b5ce20e4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
8db5ad63475ac9a35a3e74df01e8d884,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,uncultured bacterium
8de81712a9e5a96b4d8f51e473356516,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-010,uncultured bacterium
8e06024a4f157cdbe285adbc7862ad82,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
8e11bac70d6f8bd9d63d388feedb0227,Bacteria,,,,,,
8e26a12efc4cbf3e11481c1fbddcdd9d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-006,uncultured bacterium
8e3a1af36ca51180ab2daaf3591911f3,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
8e40633c86a60c1a9c12e167072d499e,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
8e483c14be2ec636aa94f711ca5f1b87,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
8e87f49f014ba5cb0add85294d8bf54c,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
8e91104210cf51d79642e1b9dd30f72d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
8ea9b762d65309ad136bde27b41228fb,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 1,
8ebbc19dbee9f7ec01ae2acd9d0c7a84,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
8ef9d08f271b6b05519b66c84ac0cbc6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
8f11ed56108c12ae5298a96d8d892eb1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
8f23ab12567680e6aed5f9c0faa7fe49,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
8f24e1fd22f66bce6d68342598e9df03,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,uncultured bacterium
8f3073c20df640514d6bcad25b0c29a8,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
8f451588085b88bbcf5486a6edfccaea,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
8f77ff7fba07ccb9ac420d1cd11fde56,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,
8f947d27a19a4053f25274478e01c29a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
8fe6d8a33b416146b07a057c44beb11a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
8ffcaf9f0c8611788e6b377d5eb11c65,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
905108428f8b4ff53a4b581138b23ca9,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
