,SF2_A_D1,SF2_A_D2,SF2_B_D1,SF2_B_D2,SF2_C_D1,SF2_C_D2,R1_A_D1,R1_A_D2,R1_B_D1,R1_B_D2,R1_C_D1,R1_C_D2,R2A_A_D1,R2A_A_D2,R2A_B_D1,R2A_B_D2,R2A_C_D1,R2A_C_D2,R2_A_D1,R2_A_D2,R2_B_D1,R2_B_D2,R2_C_D1,R2_C_D2
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.66,3.1934721770933614e-06,3.362785998596284e-06,4.453210760402444e-06,9.372448263282582e-06,6.434796801743872e-06,7.333594656423993e-06,1.4660863427555155e-06,1.0353902418766795e-06,1.5239021289119549e-06,3.268189737374392e-06,1.1688339734046453e-05,5.336421044715909e-05,3.2948100032302945e-07,6.773365454624876e-06,3.7076707033171298e-06,1.0453380190706105e-05,1.214635530698902e-06,1.728845076317718e-06,0.0005117110324648271,0.0007057658078549107,0.00117661351490875,0.0001454625152450288,4.806166972619507e-06,0.0002673637744667831
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.84,2.2115221761154552e-05,2.2840741263192895e-05,3.042784008091375e-05,6.228143039471646e-05,6.031371717282205e-05,7.817408192785297e-05,0.0003009410405031624,2.1483432863236534e-05,0.00026398349818550004,6.260875065484846e-05,0.0014268467176711556,0.00025439020789204544,1.0009549376902147e-06,6.6836520048947396e-06,1.559070395466869e-05,5.82516606046981e-05,8.839034464363075e-06,8.6442253815886e-06,0.0012977315730673203,0.0007651653492165178,0.02497258266281,0.0007072661176108087,0.0003680197683914361,0.015301650966061767
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.93,2.732382611416785e-07,2.6203527261789215e-07,3.3581589340739757e-07,6.04674081502102e-07,4.000909928545417e-07,8.148438507137777e-07,1.6341498991201732e-06,2.180539166637816e-06,2.730005572648799e-06,3.3977216476971576e-06,2.4058722175685988e-05,3.5492921256499714e-05,0.0,7.17707597841046e-07,1.2632783836786882e-06,2.55349745116485e-06,9.512205963304612e-07,8.836319278957242e-07,0.00022697151995460852,7.027501205656888e-05,0.004545953118786875,0.0002473996257053707,7.053063732909134e-06,0.0004008697644801305
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.98,6.830956528541963e-08,3.3482284834508396e-07,9.782462981867636e-07,6.25837674354676e-06,6.001364892818126e-07,5.907617917674893e-06,0.0016560661020341859,0.0016891312502502948,0.0009955484136589632,0.0017665113550129237,0.0021123665057343585,0.0015962556447043086,1.1677807606385828e-07,2.063409343793005e-06,2.701156218760124e-06,3.670652586049488e-06,9.073181072690556e-07,6.915380305270882e-07,0.0006901926640172903,0.0001768569994247449,0.0067405150028306245,0.002150524297290236,0.0003338066550390079,0.014871758160274334
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_maxbin.001,2.2883704370615545e-06,5.357165573521344e-06,2.3799126358872124e-06,5.290898213143389e-06,6.76820596245599e-06,8.810499135842716e-06,9.618956736615456e-07,1.1341730564726873e-06,8.465697505086252e-06,8.120654377927255e-06,4.3463505876030815e-06,4.301384214408745e-05,1.622381128172888e-05,2.2921786406048377e-05,4.046599050157751e-06,3.175912454886287e-05,5.253664524348252e-06,7.6261277255348355e-06,0.00046930695136335887,9.649012045682398e-05,0.000730777568103125,0.0003487197111057533,3.282661364423123e-06,0.008039030647667578
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.10,1.0246434792812964e-06,1.1354861813441951e-06,2.3945133269049255e-06,1.1609742364840362e-05,4.30097817318632e-06,1.7570070531015835e-05,0.0031313136965217584,0.0028706651783876264,0.001220063612485625,0.002401999889052946,0.006586446307067301,0.004164925790890908,1.2303404442442206e-06,6.593938555164605e-06,9.79811039048347e-06,1.5879562274431433e-05,3.5121991249124754e-06,2.8237802913189458e-06,0.0009882360343475938,0.0005889494801602041,0.04118435784265875,0.0013613995217256058,0.0014915010299522235,0.021597716060314347
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.12,2.9185261768195498e-05,3.205564835025548e-05,3.053004491803778e-05,9.07011122253153e-05,6.961583275669028e-05,0.00011056412499372581,0.00721946685673272,0.007047656248729461,0.0072036270326601886,0.011089296590683704,0.026175983340851312,0.01644255347680246,1.1540176302453425e-05,0.00011765918932106628,9.878220727005595e-05,0.00015935420031175658,7.096105648620215e-05,4.71398424142632e-05,0.002934113947736706,0.001811632583997704,0.14037393928809563,0.006636657557076872,0.009828847109154904,0.09033500760630434
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.24,1.6394295668500709e-06,2.7659278776333052e-06,1.7958849951786921e-06,1.1730677181140772e-05,4.934455578539341e-06,1.3241212574098886e-05,6.067451966798081e-05,4.12399957824495e-05,0.0001340382960472723,0.00019031226824343968,0.00011284463464056404,0.00012247762452343748,3.16969063601901e-07,2.870830391364184e-06,4.714185187874114e-06,1.2847284051173173e-05,3.058540071277948e-06,2.1322422607918607e-06,0.002136782769147081,0.00037798197057512754,0.0072207065431843746,0.0013215625556326,3.6580575304704096e-05,0.00953362932638079
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.32,1.7043236538712228e-05,1.7192425386762843e-05,1.9156106615239387e-05,3.588740673714967e-05,3.767523516046927e-05,4.196445831175954e-05,2.668634725849601e-05,1.9094352199132133e-05,5.14987025976525e-05,4.3248712058138645e-05,7.581372763416807e-05,3.8988121005088206e-05,1.3512891658817878e-06,6.279941481109155e-06,4.313633505244306e-06,3.375404443258538e-05,4.170736460833568e-06,6.262261054217524e-06,0.0005518191759283028,0.0002137457411817602,0.003762462006385,0.0002936582229778824,6.209107388799068e-05,0.005277092498537641
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.50,7.932448268769349e-05,8.136195214785548e-05,6.891526160360508e-05,0.00013511442351164473,0.00014269912078478645,0.0001700477260958316,0.0025724272793819706,0.002374958380253809,0.002374327581540715,0.004884299598512944,0.0059732497927817985,0.003057727649103693,1.6724288750574e-05,0.00019082050757598774,5.451611106150532e-05,0.0002752191471583618,6.801958971908208e-05,9.850575057063632e-05,0.0006717268779118385,0.0006905686435649234,0.030016823016262496,0.001183714586682951,0.0025917789722860623,0.018688727835227785
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.61,3.927800003911625e-07,5.677430906720993e-07,1.3286628826118758e-06,6.5909474883729115e-06,1.6337048874893768e-06,2.088037367454055e-06,1.8594265810557762e-06,2.367128927541393e-06,2.0063435064066938e-06,7.6224547228396775e-06,5.987265101753533e-05,0.00022841546452230112,1.1260743049014907e-07,2.3280640204968896e-05,1.4584189470111701e-06,2.9524814279093604e-06,3.2195158645031064e-07,5.76281692105907e-07,0.0006211965928759432,0.0009838620415771684,0.0015066632437649998,0.0002572491738846423,5.529558124712749e-06,0.0014289890156367285
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.7,1.4686556536365188e-06,2.6057952110334847e-06,3.372759625091689e-06,1.7596015771711186e-05,6.4681377178150865e-06,2.5005520668779117e-05,0.00023583250360343838,0.0002804553865063553,0.0002692176042413472,0.0004913992297956144,0.0006518322276626463,0.0006209700862856534,5.338426334347807e-07,5.158523359482512e-06,6.1520630229555885e-06,1.364525200466217e-05,3.0878083973188895e-06,3.7074122192146625e-06,0.0026799685905325877,0.00053207884191875,0.0093744875509175,0.001676850155709892,0.0005659439717929325,0.04144560657563188
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_metabat.9,1.0246434792812964e-06,2.7804853927787416e-06,6.876925469342795e-06,4.302256089887451e-05,1.13025705481408e-05,2.1440578821906263e-05,0.0003969410893908629,0.0005103595822988847,0.0003735704399734167,0.0006947992029781879,0.0012840590708286062,0.0010414967084178977,4.5877101310801416e-07,3.992248512990802e-06,6.306121362428566e-06,1.8592653316294077e-05,2.2390269421317036e-06,4.840766213689616e-06,0.001415217532610813,0.0004105134003834183,0.016733272109392502,0.0017425884626529335,0.0009709005308291339,0.02967825845191271
Salt_Pond_MetaG_R2_A_D2_MG_DASTool_bins_concoct_out.19,2.732382611416785e-07,2.693140301906113e-06,1.9302113525416518e-05,0.00010766222021144919,5.868001228533264e-06,0.0001474867369791938,1.792916322579551e-05,9.128263793223738e-06,4.63335167385904e-05,1.3785184456272838e-05,0.00015062445128668622,0.00019117494339152463,1.918496963906243e-07,4.261388862181208e-06,1.756265069992326e-06,1.2767487255824269e-06,4.082931482710756e-06,9.796788765800413e-07,4.909532401212489e-05,0.010799318654591454,0.002948549147024375,0.00020924005366423955,8.999095536759493e-05,0.002926050255430497
Salt_Pond_MetaG_R2_A_D2_MG_DASTool_bins_concoct_out.67,6.147860875687762e-07,7.744598057373253e-06,2.952259723781554e-05,0.0001656504646274671,1.740395818917257e-05,0.0002987930545085141,2.6457494756212495e-05,1.2373462183840741e-05,3.983587374169982e-05,1.7292510028089247e-05,0.00011196199113661382,0.0001261288599750947,3.2948100032302945e-07,4.889383010292132e-06,1.8897822975355996e-06,2.0747166790714437e-06,3.46829663585107e-06,5.570723023690429e-07,2.6725657642087308e-05,0.00831717056022079,0.001380911281121875,5.560538429181385e-05,2.7817677939585642e-05,0.0006195100089947437
Salt_Pond_MetaG_R2_A_D2_MG_DASTool_bins_concoct_out.9,4.440121743552273e-07,8.210438542027287e-06,2.9654003456975e-05,0.00016226428977108898,1.450329849097712e-05,0.0003038858285753813,4.407198579136283e-05,3.251418049311869e-05,5.716930323312275e-05,3.490884983197364e-05,0.00019285760561171277,0.00018685795560681817,3.503342281915754e-07,5.965944407053681e-06,3.091437345425083e-06,3.5908557907005735e-06,5.546347784757622e-06,1.056516435527491e-06,4.910711821232417e-05,0.013865667115281631,0.002794342360716875,0.00011891672599902764,6.490243495634772e-05,0.0014402464377191754
Salt_Pond_MetaG_R2_A_D2_MG_DASTool_bins_metabat.14,8.026373921036802e-07,1.659556726579983e-05,5.93518089870031e-05,0.00031944931725740136,2.9340006142666325e-05,0.0005829189197042513,0.00024251928765452982,0.00018389701455012627,0.00026036135895448264,0.0002242147547721392,0.0010012788149059264,0.0008137678009890625,6.881565196620225e-07,9.73390929571917e-06,5.85421689997442e-06,8.298866716285782e-06,5.370737828511998e-06,2.3819643273710768e-06,0.00025725509465556113,0.00531459082562551,0.0098710701187275,0.0007537760954633052,0.00018404276561172193,0.011008175722009666
Salt_Pond_MetaG_R2_A_D2_MG_DASTool_bins_metabat.16,5.1232173964064655e-08,7.861058178536764e-07,2.5697216191174736e-06,1.4270308323449605e-05,1.2336138946348352e-06,2.1440578821906263e-05,6.450779908124265e-06,6.450151930843055e-06,5.360459749941544e-06,3.6916594441988444e-06,4.1457497912521705e-05,1.667501546722424e-05,3.3365164589673825e-08,8.971344973013069e-07,4.2109279455956324e-07,0.0,2.1804902900498338e-06,2.8814084605295304e-07,2.2216341767507258e-05,0.00678321866248431,0.0009051781002356251,1.5896393766804504e-05,1.825466611835299e-05,0.0008662938087161501
Salt_Pond_MetaG_R2_A_H2O_MG_DASTool_bins_concoct_out.11,1.3320365230656837e-06,1.6741142417254196e-05,0.00019249551037747725,0.0009298375688297698,6.794878695312951e-05,0.0013135792150912088,9.156603165593654e-05,4.903286226723485e-05,0.00029495929774052036,5.9514930796733485e-05,0.00128984974714993,0.001113845262737642,9.25883317363448e-07,1.0496473618425297e-05,6.03908690734202e-06,7.421101967447843e-06,4.931712937897942e-06,1.4407042302647648e-06,0.00011150236864449246,0.005510171206366965,0.009383010885194375,0.0003917286430625391,0.0001591241325165043,0.0031205925807993467
Salt_Pond_MetaG_R2_A_H2O_MG_DASTool_bins_concoct_out.29,1.6735843494927797e-06,2.001658332497783e-05,0.00016081201086902262,0.0008026746094898027,5.411230678357674e-05,0.0007681431125196343,0.0001592598866674129,8.252023641527779e-05,0.00016137281187215418,0.000170319516084774,0.0006442628909469574,0.0003835357581263258,1.0009549376902147e-06,1.1797318639512185e-05,6.912084164355734e-06,5.82516606046981e-06,6.234153446719649e-06,1.4599136200016333e-06,0.00020633560101323967,0.006570624581408801,0.007309480347886875,0.0002548267792048154,0.00019946962995370595,0.0034384388574183965
Salt_Pond_MetaG_R2_A_H2O_MG_DASTool_bins_concoct_out.45,4.610895656765825e-07,6.376191633702038e-06,4.7437645116549366e-05,0.0002367601366120066,2.1871640942714933e-05,0.0003418779231148808,3.079496483855745e-05,1.7378458123371844e-05,7.806360955843108e-05,2.4865144785420185e-05,0.00026455233022756636,0.00026941124490681813,5.546958613033267e-07,4.126818687586005e-06,2.218440088411355e-06,3.1918718139560635e-06,1.9756120077632697e-06,3.649784050004078e-07,7.45983162340038e-05,0.0029972488543091196,0.0030347003873337497,0.00017386852078290975,6.044152285178864e-05,0.0019549217035683074
Salt_Pond_MetaG_R2_A_H2O_MG_DASTool_bins_maxbin.035,0.0,5.823006058175377e-08,3.066145113719716e-07,1.8744896526565132e-06,2.0004549642727086e-07,3.0047366995070462e-06,1.0977768468925461e-06,4.3537610877500004e-07,1.3094837389142933e-06,7.223894998769639e-07,3.3299732194251286e-06,2.663009332257893e-06,4.1706455737092216e-09,8.971344973013068e-08,1.4378778350814353e-07,0.0,2.4878077134796735e-07,3.84187794737271e-08,2.4964390412966034e-06,0.0004973272013899873,0.00014830601642287563,2.4909530198126653e-06,2.866163428369441e-06,0.0005266362768115452
Salt_Pond_MetaG_R2_A_H2O_MG_DASTool_bins_metabat.14,1.1783400011734859e-06,6.681899451756251e-06,0.00016289990968456353,0.0009185906309138158,2.1471549949860416e-05,0.0004157231470858136,6.176156905382754e-05,2.5950611256628786e-05,0.0004682438169570163,2.7684954833215798e-05,0.0008406644439609354,0.0016591380330382573,4.7128294982914274e-07,7.67049995192618e-06,6.696402489093557e-06,9.416021851170395e-06,4.390248906140596e-06,1.3830760610541805e-06,0.0005714643820532572,0.008867770946117985,0.018241377763574373,0.0008021874246116549,0.0004277762617431253,0.016353692239144874
Salt_Pond_MetaG_R2_B_D1_MG_DASTool_bins_concoct_out.110,1.2808043491016207e-05,8.341456178336232e-06,6.701717177130239e-06,1.6477368720932237e-05,2.320527758556337e-05,2.098222915587977e-05,0.00021354083955285822,0.0003030986027854167,0.0010056567091874262,0.0002154215308598511,0.002021507718373823,0.0004889846862556345,4.585624808291434e-05,5.0060104949412874e-05,2.5049885998311583e-05,4.061656883259101e-05,1.0595134026819304e-05,9.93125449395846e-06,0.00018895094992565497,0.00015789616241607143,0.04533522163564375,0.00022371043395915047,0.0037296348928767403,0.002989373254646377
Salt_Pond_MetaG_R2_B_D1_MG_DASTool_bins_concoct_out.40,2.578686089524587e-05,4.068825483150043e-05,4.9700752224294845e-05,0.00018469769819473683,0.00012029402518493214,0.0002874870960799058,0.0002911718993119242,0.0001765724517789773,0.000542773351980313,0.0001203052527105192,0.0017497872530233,0.0003445372347410511,5.301724653297256e-05,1.1797318639512185e-05,3.16846651516159e-05,0.0002295753802187898,1.994636419689879e-05,0.00015563447564806508,0.0004215561661734516,0.00027518740149483416,0.047386329247391876,0.0005866262919998605,0.001924976737136121,0.06615934188902563
Salt_Pond_MetaG_R2_B_D1_MG_DASTool_bins_metabat.10,3.4154782642709766e-07,1.295618847944024e-06,3.255954096949985e-06,2.007517950586974e-05,6.068046724960539e-06,2.7959329627616426e-05,0.005569998143240929,0.006516662034048275,0.003911615544228239,0.006800534895869326,0.013747801123089837,0.006419381640631534,1.8058895334160933e-06,1.0361903443830092e-05,2.1116263063767363e-05,2.8487455939557895e-05,8.42927789978992e-06,5.12890705974257e-06,0.0013977896361225225,0.0006907467353339285,0.09365819975598813,0.0021934783825750094,0.004939709363484707,0.03203387402274106
Salt_Pond_MetaG_R2_B_D1_MG_DASTool_bins_metabat.13,2.454021132878699e-05,3.4807018712743324e-05,4.6547002964468826e-05,0.00014935449813101924,7.771767536199462e-05,0.00014483849446437396,0.0031413975099036364,0.0028155846126934553,0.006345432742293832,0.007608186284717978,0.011346596217383027,0.00955071653205966,8.82633722763895e-05,0.0005315073329259513,0.00014106608617743392,0.00031431957687932347,0.00012591233862808398,9.470229140273732e-05,0.004353832933422001,0.0036146217808054847,0.09405879646701562,0.009095452144875968,0.005954254493823477,0.11948645388418572
Salt_Pond_MetaG_R2_B_D1_MG_DASTool_bins_metabat.22,5.276913918298663e-06,7.045837330392209e-06,6.993730997484498e-06,2.2765979168554113e-05,1.5470185057042257e-05,2.5412942594135964e-05,0.002173018873950838,0.0018174684195243268,0.0018360646735499718,0.00300403431625388,0.005721469046588552,0.004063877069587973,2.6275067114368044e-06,2.6241184046063114e-05,2.0417865258156375e-05,3.287627968374748e-05,1.3039039251237551e-05,1.0373070457906328e-05,0.0006305179424301386,0.0006084920836143495,0.03309112412593062,0.0016997349296001467,0.002298328775156247,0.02450705607984144
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_concoct_out.124,4.366688960870448e-05,3.952365361986541e-05,2.6179038994759303e-05,4.510868648005674e-05,6.231417213709481e-05,3.6617045541450275e-05,8.170749495600867e-06,1.5084501651086764e-05,5.4129156774928485e-05,0.00020683755080270116,4.0013172178795104e-05,0.00033765085904592803,1.1986435378840319e-05,9.204599942311405e-05,1.9976231351667102e-05,5.458100801864875e-05,1.6624409191252427e-05,2.3089686463709995e-05,0.00033700354497478275,0.00040894619281600766,0.002103690027826875,0.0010060433633083345,3.067836113192806e-05,0.014907113501503106
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_concoct_out.143,2.2849549587972883e-05,2.7601048715751287e-05,4.35538613058377e-05,7.785178799339556e-05,6.344776328351597e-05,6.401617002170112e-05,5.182078848587671e-05,5.488300006498317e-05,0.000326494116669474,0.0006929708102440427,0.00015015638276181237,0.0007621303856557291,3.948350164630382e-05,0.00017682520941808753,4.73575335539903e-05,0.0001349363809349927,3.4990283781940596e-05,2.516430055529124e-05,0.0004521188702790204,0.0005423606733836735,0.006269502437851874,0.0019947460371539743,0.00016410566704114365,0.02982407724732906
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_concoct_out.32,2.5752706112603213e-05,2.8212464351859678e-05,4.69558223129648e-05,7.513075462663618e-05,6.211412664066754e-05,5.846504628871354e-05,4.6335480071753004e-05,8.877282271694024e-05,0.0005186129941073805,0.00073221897907182,0.00020492040016563908,0.0007695472827412878,4.2794994231808065e-05,0.00018669368888840193,4.797376691188185e-05,0.00011793966352567653,3.6073211845455225e-05,2.4684065811869686e-05,0.00033954716081683516,0.0002427272083941964,0.007093774426564375,0.0012562401692855086,0.0002817060513802894,0.010188494676604735
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_concoct_out.39,9.778514270607534e-05,9.549729935402397e-05,8.849478825832295e-05,0.00016308059978111696,0.00016153673836502103,0.0001344492353677733,0.0003403608840215612,0.000412769478723548,0.0006027339231832409,0.001795715818794154,0.0010643878254379168,0.001858780513916004,2.0773985602645657e-05,0.0002514667995935562,7.435882518563999e-05,0.000279927158083947,9.093668900914263e-05,6.736732980718054e-05,0.0012650577071268308,0.0006984996636787628,0.011149308003864999,0.0024813000055413734,0.0004506014446860598,0.04896327786308972
